mainshock_id,mainshock_time,mainshock_lat,mainshock_lon,mainshock_mag,mainshock_depth,early_aftershock_count,early_max_mag,early_mean_mag,early_energy_sum,advanced_early_event_count,gr_b_value,gr_a_value,gr_mc,gr_n,gr_valid,omori_p,omori_c,omori_k,omori_nll,omori_n,omori_p_boundary_hit,omori_valid,anisotropy_major_axis_km,anisotropy_minor_axis_km,anisotropy_axis_ratio,anisotropy_azimuth_deg,anisotropy_n,anisotropy_valid,count_1h,energy_1h,count_6h,energy_6h,count_12h,energy_12h,count_24h,energy_24h,count_72h,energy_72h,etas_mu,etas_K0,etas_alpha,etas_c,etas_p,etas_nll,etas_n,etas_valid,plate_type_SUB,plate_type_OTF,plate_type_OSR,plate_type_UNK,plate_boundary_distance_km,nearest_plate_boundary_type,target_max_mag,target_time_to_max_days
usp000851t,1997-07-19 14:22:08.750000+00:00,16.333,-98.216,6.9,33.0,1,4.6,4.6,501187233627.2715,1,,,,1,False,,,,,1,False,False,,,,,1,False,0,0.0,1,501187233627.2715,1,501187233627.2715,1,501187233627.2715,1,501187233627.2715,,,,,,,1,False,1,0,0,0,74.63017333456632,SUB,0.0,0.0
usp000852j,1997-07-20 00:30:20.990000+00:00,52.562,-167.484,6.1,14.4,3,5.0,4.7,2851262937829.7305,3,,,,3,False,,,,,3,False,False,14.201949756963662,0.0873899250974868,162.51243768799245,8.110809665061225,3,True,3,2851262937829.7305,3,2851262937829.7305,3,2851262937829.7305,3,2851262937829.7305,3,2851262937829.7305,,,,,,,3,False,1,0,0,0,77.30852586848043,SUB,0.0,0.0
usp00085n5,1997-07-31 21:54:21.500000+00:00,-6.637,130.917,6.0,58.6,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,5.481765171016908,UNK,0.0,0.0
usp00085yy,1997-08-08 22:27:19.850000+00:00,-15.477,-179.14,6.6,10.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,2.478793937971852,UNK,0.0,0.0
usp0008612,1997-08-10 09:20:30.980000+00:00,-16.013,124.329,6.3,10.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,584.3631884429807,UNK,0.0,0.0
usp000865k,1997-08-13 04:45:04.860000+00:00,25.03,125.77,6.2,55.3,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,75.36032503300825,UNK,0.0,0.0
usp000868g,1997-08-15 07:37:49.080000+00:00,-4.373,-105.698,6.3,10.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,19.98100305258808,UNK,0.0,0.0
usp00086cf,1997-08-17 20:11:10.790000+00:00,-13.592,167.391,6.0,25.9,4,5.4,4.775,9300470203730.973,4,,,,4,False,,,,,4,False,False,18.177188532639548,6.443461061731287,2.8210286922655103,50.91096181123498,4,True,0,0.0,1,354813389233.57605,1,354813389233.57605,3,8799282970103.701,4,9300470203730.973,,,,,,,4,False,0,0,0,1,2.918140947930902,UNK,0.0,0.0
usp00086g8,1997-08-20 07:15:15.970000+00:00,4.358,96.494,6.0,33.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,9.369686194963258,UNK,0.0,0.0
usp00086gu,1997-08-20 13:51:16.620000+00:00,-41.715,80.134,6.5,10.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,6.257396516734968,UNK,0.0,0.0
usp00086u2,1997-08-29 06:54:00.240000+00:00,-15.235,-175.576,6.5,33.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,85.36528700713569,UNK,0.0,0.0
usp00086u4,1997-08-29 08:14:09.970000+00:00,-3.562,144.362,6.6,22.8,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,3.4919164484044716,UNK,0.0,0.0
usp000872q,1997-09-03 06:22:44.280000+00:00,-55.19,-128.989,6.1,10.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,5.998560592032369,UNK,0.0,0.0
usp00087cb,1997-09-10 12:57:07.070000+00:00,-21.349,-174.386,6.1,10.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,66.69012452607556,SUB,0.0,0.0
usp00087jx,1997-09-15 13:05:42.700000+00:00,8.098,126.642,6.2,50.7,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,63.16804897499448,SUB,0.0,0.0
usp00087n5,1997-09-17 14:50:35.340000+00:00,2.109,126.597,6.0,33.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,10.030987551294483,SUB,0.0,0.0
usp00087s6,1997-09-20 16:11:32.150000+00:00,-28.683,-177.624,7.0,30.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,116.16766870643322,UNK,0.0,0.0
usp0008804,1997-09-25 14:20:48.930000+00:00,-13.761,66.248,6.0,10.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,4.654878660231479,UNK,0.0,0.0
usp000881f,1997-09-26 09:40:26.330000+00:00,43.084,12.812,6.0,10.0,4,4.7,4.6,2125518347235.4329,4,,,,4,False,,,,,4,False,False,9.02897474666002,4.137866327097489,2.1820363522940105,136.53628828647408,4,True,1,707945784384.1403,2,1415891568768.2805,2,1415891568768.2805,2,1415891568768.2805,4,2125518347235.4329,,,,,,,4,False,1,0,0,0,612.0220495447867,SUB,0.0,0.0
usp000889y,1997-09-30 06:27:24.780000+00:00,31.959,141.878,6.2,10.0,3,5.3,4.8999999999999995,7390764185759.822,3,,,,3,False,,,,,3,False,False,16.05196435896541,7.518987593271535,2.134857141316435,59.845151963357935,3,True,1,1412537544622.7554,1,1412537544622.7554,1,1412537544622.7554,2,7035950796526.246,3,7390764185759.822,,,,,,,3,False,1,0,0,0,24.7652043115092,SUB,0.0,0.0
usp00088ne,1997-10-06 20:52:44.610000+00:00,-9.302,158.691,6.1,33.0,1,4.8,4.8,1000000000000.0,1,,,,1,False,,,,,1,False,False,,,,,1,False,1,1000000000000.0,1,1000000000000.0,1,1000000000000.0,1,1000000000000.0,1,1000000000000.0,,,,,,,1,False,1,0,0,0,25.71702042877374,SUB,6.0,0.9118957175925924
usp00088z4,1997-10-13 13:39:37.490000+00:00,36.379,22.071,6.4,24.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,54.71658691127709,SUB,0.0,0.0
usp000892b,1997-10-15 01:03:33.460000+00:00,-30.933,-71.22,7.1,58.0,14,5.5,4.814285714285714,30579608196054.75,14,1.19218093071481,6.510942223894884,4.5,14,True,,,,-13.4327925279162,14,False,False,27.248229159258184,13.311081713769603,2.0470334226159355,121.49000152964348,14,True,2,4813645246233.332,5,17096588962870.7,7,18451402352104.277,10,27104311477814.28,14,30579608196054.75,0.8480164680340836,0.3397334756136144,0.701489289667355,0.05,1.0,-13.686161482384488,14,True,1,0,0,0,155.51947683089386,SUB,6.2,16.75972627314815
usp000892w,1997-10-15 03:11:09.020000+00:00,51.43,-177.877,6.4,22.0,1,4.7,4.7,707945784384.1403,1,,,,1,False,,,,,1,False,False,,,,,1,False,0,0.0,0,0.0,0,0.0,0,0.0,1,707945784384.1403,,,,,,,1,False,1,0,0,0,166.96361035632947,SUB,0.0,0.0
usp0008973,1997-10-17 09:55:15.250000+00:00,-57.538,147.97,6.2,10.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,2.472939155390478,UNK,0.0,0.0
usp0008a97,1997-11-08 10:02:52.610000+00:00,35.069,87.325,7.5,33.0,6,4.9,4.75,5535395340884.193,6,2.171472409516257,10.766924334158425,4.6,6,True,,,,,6,False,False,39.83630806085008,6.798514114061779,5.859560985312104,79.27563939345787,6,True,2,1913724778250.0269,4,3122857796261.4385,4,3122857796261.4385,5,4122857796261.4385,6,5535395340884.193,,,,,,,6,False,0,0,0,1,1044.6170524927663,UNK,0.0,0.0
usp0008ap8,1997-11-14 21:38:51.600000+00:00,38.859,25.795,6.0,17.9,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,106.62205273416906,UNK,0.0,0.0
usp0008aw5,1997-11-18 13:07:41.730000+00:00,37.57,20.656,6.6,33.0,9,5.4,4.744444444444444,14742204691712.602,9,1.4749623913695398,7.591573270602254,4.5,9,True,1.4251245245277055,0.0111460022829324,0.6233137740564837,-21.57233613281792,9,False,True,13.35520251250968,10.684394255593926,1.2499728288777274,80.78606146507394,9,True,6,11214194981981.0,7,14032577913245.45,8,14387391302479.023,8,14387391302479.023,9,14742204691712.602,,,,,,,9,False,1,0,0,0,20.054269208913105,SUB,0.0,0.0
usp0008b2r,1997-11-21 11:23:06.310000+00:00,22.212,92.702,6.1,54.4,1,4.8,4.8,1000000000000.0,1,,,,1,False,,,,,1,False,False,,,,,1,False,0,0.0,0,0.0,0,0.0,1,1000000000000.0,1,1000000000000.0,,,,,,,1,False,0,0,0,1,358.01925990114677,UNK,0.0,0.0
usp0008baj,1997-11-25 12:14:33.630000+00:00,1.241,122.536,7.0,24.0,1,4.7,4.7,707945784384.1403,1,,,,1,False,,,,,1,False,False,,,,,1,False,0,0.0,1,707945784384.1403,1,707945784384.1403,1,707945784384.1403,1,707945784384.1403,,,,,,,1,False,1,0,0,0,111.45803645379468,SUB,0.0,0.0
usp0008btk,1997-12-05 11:26:54.690000+00:00,54.841,162.035,7.8,33.0,99,6.2,4.815151515151515,442029330577690.75,97,1.2867984648985225,7.822362925525146,4.6,80,True,2.5,0.964665919916322,156.65918127007552,-287.2459494327415,97,True,False,41.06357745460473,22.70467310271263,1.8085958458348683,30.50354258168528,97,True,9,41779763410769.72,33,63667761730144.63,50,74837965610546.12,74,242023632515418.56,97,440966571404073.06,0.0127444918119295,0.4686598596444424,1.0590684614897077,0.05,1.0,-282.5905830875657,97,True,1,0,0,0,166.9836661365079,SUB,0.0,0.0
usp0008bx5,1997-12-05 18:48:22.790000+00:00,53.752,161.746,6.4,33.0,96,6.1,4.792708333333334,284077981892889.1,93,1.240841376866432,7.552269144452878,4.5,93,True,1.4732012723741243,0.3874068502795827,43.792019834650915,-264.83799402493526,93,False,True,28.085868384367956,18.518110748136397,1.5166702892299326,31.222578901502857,93,True,6,17391017645741.104,31,90434880861347.23,45,99303278391746.28,66,232177973371567.38,93,282660409330037.9,0.017186116325366,0.6418171881778523,1.1728748528506376,0.3874068502795827,1.4732012723741243,-264.8379290202697,93,True,1,0,0,0,117.98142354282072,SUB,0.0,0.0
usp0008crc,1997-12-16 11:48:29.810000+00:00,16.107,-98.852,6.0,10.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,27.00008550971676,SUB,0.0,0.0
usp0008cs8,1997-12-17 04:38:51.460000+00:00,51.187,178.871,6.6,20.0,3,5.5,4.8999999999999995,12222559010274.195,3,,,,3,False,,,,,3,False,False,14.690911957615915,1.5483946585469497,9.487834304079955,28.245535779416173,3,True,0,0.0,0,0.0,1,11220184543019.652,2,11721371776646.924,3,12222559010274.195,,,,,,,3,False,1,0,0,0,105.33260987915818,SUB,0.0,0.0
usp0008d16,1997-12-22 10:03:45.180000+00:00,13.742,-90.316,6.1,59.3,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,21.636283040239395,UNK,0.0,0.0
usp0008daa,1997-12-27 20:11:01.340000+00:00,-55.783,-4.218,6.2,10.0,1,5.1,5.1,2818382931264.449,1,,,,1,False,,,,,1,False,False,,,,,1,False,0,0.0,1,2818382931264.449,1,2818382931264.449,1,2818382931264.449,1,2818382931264.449,,,,,,,1,False,0,0,0,1,0.7770783199736278,UNK,0.0,0.0
usp0008dp6,1998-01-03 06:10:08.380000+00:00,-35.474,-16.191,6.3,10.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,13.851906860735252,UNK,0.0,0.0
usp0008e15,1998-01-10 04:54:25.390000+00:00,-12.029,-72.074,6.4,33.0,2,5.2,4.85,4335885094768.5615,2,,,,2,False,,,,,2,False,False,,,,,2,False,0,0.0,1,3981071705534.986,2,4335885094768.5615,2,4335885094768.5615,2,4335885094768.5615,,,,,,,2,False,0,0,0,1,36.535202351206046,UNK,0.0,0.0
usp0008e1g,1998-01-10 08:20:05.760000+00:00,14.374,-91.473,6.6,33.0,2,4.8,4.75,1707945784384.14,2,,,,2,False,,,,,2,False,False,,,,,2,False,1,1000000000000.0,2,1707945784384.14,2,1707945784384.14,2,1707945784384.14,2,1707945784384.14,,,,,,,2,False,0,0,0,1,125.32917327188834,UNK,0.0,0.0
usp0008e5f,1998-01-12 10:14:07.630000+00:00,-30.985,-71.41,6.6,34.8,3,5.1,4.866666666666666,4732107709514.477,3,,,,3,False,,,,,3,False,False,25.42164110702245,0.6448092769108171,39.42505484538568,75.68636089593855,3,True,0,0.0,2,1913724778250.0269,2,1913724778250.0269,3,4732107709514.477,3,4732107709514.477,,,,,,,3,False,1,0,0,0,134.5095628265112,SUB,0.0,0.0
usp0008e6m,1998-01-12 16:36:20.230000+00:00,-15.848,-179.376,6.7,23.4,5,6.6,5.46,558284910403399.0,5,0.4772466834101667,2.8943047480227855,4.6,5,True,,,,,5,False,False,29.813935751869906,5.398671743940584,5.522457590671775,167.32759798444903,5,True,0,0.0,0,0.0,0,0.0,1,11220184543019.652,5,558284910403399.0,,,,,,,5,False,0,0,0,1,37.902847728812,UNK,0.0,0.0
usp0008ebf,1998-01-14 18:53:14.910000+00:00,-2.11,68.094,6.0,10.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,22.07755147793769,UNK,0.0,0.0
usp0008enm,1998-01-19 18:23:59.660000+00:00,-44.971,-79.488,6.2,10.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,49.16203076023239,UNK,0.0,0.0
usp0008f7c,1998-01-30 12:16:08.690000+00:00,-23.913,-70.207,7.1,42.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,135.5129887484542,SUB,0.0,0.0
usp0008f91,1998-01-31 23:30:42.050000+00:00,-35.763,-97.058,6.0,10.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,82.45117646769972,UNK,0.0,0.0
usp0008fbv,1998-02-03 03:02:00.240000+00:00,15.883,-96.298,6.4,33.0,1,4.9,4.9,1412537544622.7554,1,,,,1,False,,,,,1,False,False,,,,,1,False,0,0.0,1,1412537544622.7554,1,1412537544622.7554,1,1412537544622.7554,1,1412537544622.7554,,,,,,,1,False,1,0,0,0,60.36376201869824,SUB,0.0,0.0
usp0008g3e,1998-02-16 23:53:19.720000+00:00,52.718,-33.677,6.8,10.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,13.19379495861293,UNK,0.0,0.0
usp0008g8h,1998-02-19 14:14:51.190000+00:00,-4.476,129.082,6.5,33.0,8,5.6,5.0,31550089835648.062,8,1.351138388143451,7.330562303102822,4.8,7,True,,,,1.7216992927851145,8,False,False,16.416806882870297,10.032227668798672,1.6364069302302984,65.20119931782695,8,True,0,0.0,3,18261469469233.863,3,18261469469233.863,4,18616282858467.44,8,31550089835648.062,,,,,,,8,False,0,0,0,1,208.49411959819565,UNK,0.0,0.0
usp0008gv3,1998-03-03 02:24:43.880000+00:00,14.38,-91.466,6.1,62.8,1,5.4,5.4,7943282347242.8545,1,,,,1,False,,,,,1,False,False,,,,,1,False,0,0.0,1,7943282347242.8545,1,7943282347242.8545,1,7943282347242.8545,1,7943282347242.8545,,,,,,,1,False,0,0,0,1,125.09558572129475,UNK,0.0,0.0
usp0008hg7,1998-03-14 19:40:27.050000+00:00,30.154,57.605,6.6,9.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,371.264964385095,UNK,0.0,0.0
usp0008hs8,1998-03-20 21:08:08.530000+00:00,-50.008,163.107,6.7,10.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,17.880458965944204,SUB,0.0,0.0
usp0008htd,1998-03-21 16:33:11+00:00,79.888,1.856,6.2,10.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,16.009180710131538,UNK,0.0,0.0
usp0008hu8,1998-03-22 01:08:57.480000+00:00,-11.43,66.245,6.1,10.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,7.322349666904293,UNK,0.0,0.0
usp0008hzd,1998-03-25 03:12:25.070000+00:00,-62.877,149.527,8.1,10.0,5,4.9,4.58,2831791101557.06,5,3.3407267838711707,15.732240531756286,4.5,5,True,,,,,5,False,False,44.07803375625168,30.540721648572603,1.4432544935725766,85.05695364515775,5,True,0,0.0,1,354813389233.57605,2,1767350933856.3315,3,2122164323089.9077,5,2831791101557.06,,,,,,,5,False,0,0,0,1,610.3884701549077,UNK,0.0,0.0
usp0008j0d,1998-03-25 12:17:22.500000+00:00,-63.612,147.937,6.4,10.0,5,5.8,4.9399999999999995,37021420870070.07,5,0.886315269190311,4.6873887156924186,4.5,5,True,,,,,5,False,False,36.86325772296937,8.314011913643036,4.433871169041496,22.450401200817424,5,True,1,31622776601683.793,2,32330722386067.938,2,32330722386067.938,3,32685535775301.508,5,37021420870070.07,,,,,,,5,False,0,0,0,1,846.4732603548357,UNK,0.0,0.0
usp0008j6u,1998-03-29 07:14:58.980000+00:00,-0.239,-17.932,6.1,10.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,28.332162503472205,UNK,0.0,0.0
usp0008jd7,1998-04-01 17:56:23.360000+00:00,-0.544,99.261,7.0,55.7,1,4.8,4.8,1000000000000.0,1,,,,1,False,,,,,1,False,False,,,,,1,False,0,0.0,0,0.0,0,0.0,0,0.0,1,1000000000000.0,,,,,,,1,False,1,0,0,0,181.18423300712175,SUB,0.0,0.0
usp0008jdq,1998-04-01 22:42:56.900000+00:00,-40.316,-74.874,6.7,9.0,3,4.8,4.733333333333333,2415891568768.2803,3,,,,3,False,,,,,3,False,False,19.676429639799473,0.7435755783910041,26.46190947042206,176.5002049973225,3,True,0,0.0,0,0.0,0,0.0,1,1000000000000.0,3,2415891568768.2803,,,,,,,3,False,1,0,0,0,34.96900530971866,SUB,0.0,0.0
usp0008jub,1998-04-10 16:40:38.580000+00:00,-1.322,-15.651,6.2,10.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,18.54037001568412,UNK,0.0,0.0
usp0008juw,1998-04-11 00:44:35.750000+00:00,-23.635,-176.111,6.2,33.0,6,5.5,5.133333333333333,36863065308046.5,6,,,5.5,2,False,,,,,6,False,False,39.80879464405619,3.608924652590067,11.030652750116593,41.00606323129466,6,True,1,11220184543019.652,2,11574997932253.229,2,11574997932253.229,2,11574997932253.229,6,36863065308046.5,,,,,,,6,False,0,0,0,1,33.66029119224961,UNK,0.0,0.0
usp0008knk,1998-04-20 22:59:14.770000+00:00,18.525,-101.203,6.0,67.3,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,183.74433670720697,SUB,0.0,0.0
usp0008kxg,1998-04-25 06:07:23.440000+00:00,-35.266,-17.326,6.3,10.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,41.38463002876002,UNK,0.0,0.0
usp0008m1x,1998-04-27 18:40:38.530000+00:00,-2.995,136.282,6.2,53.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,1.4678643395395292,UNK,0.0,0.0
usp0008mdk,1998-05-03 23:30:21.910000+00:00,22.306,125.308,7.5,33.0,4,4.8,4.675,2856000622860.8477,4,,,,4,False,,,,,4,False,False,39.81267568990071,12.550521496541132,3.172192940418683,121.29285596378088,4,True,3,2501187233627.2715,3,2501187233627.2715,3,2501187233627.2715,3,2501187233627.2715,4,2856000622860.8477,,,,,,,4,False,0,0,0,1,130.8029088101107,UNK,0.0,0.0
usp0008mt9,1998-05-10 06:05:58.910000+00:00,13.676,-90.747,6.3,33.0,1,5.6,5.6,15848931924611.11,1,,,,1,False,,,,,1,False,False,,,,,1,False,0,0.0,0,0.0,0,0.0,0,0.0,1,15848931924611.11,,,,,,,1,False,0,0,0,1,13.018908658733338,UNK,0.0,0.0
usp0008n0d,1998-05-13 23:02:05.660000+00:00,-5.147,151.714,6.6,61.4,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,86.8006551343231,SUB,0.0,0.0
usp0008n2d,1998-05-14 18:56:23.490000+00:00,40.254,143.253,6.0,33.0,1,4.7,4.7,707945784384.1403,1,,,,1,False,,,,,1,False,False,,,,,1,False,1,707945784384.1403,1,707945784384.1403,1,707945784384.1403,1,707945784384.1403,1,707945784384.1403,,,,,,,1,False,1,0,0,0,117.84334943414896,SUB,0.0,0.0
usp0008nfm,1998-05-21 05:34:25.500000+00:00,0.207,119.584,6.7,33.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,20.440953903079365,SUB,0.0,0.0
usp0008ngy,1998-05-21 22:31:22.940000+00:00,-43.4,41.387,6.3,10.0,1,4.8,4.8,1000000000000.0,1,,,,1,False,,,,,1,False,False,,,,,1,False,0,0.0,1,1000000000000.0,1,1000000000000.0,1,1000000000000.0,1,1000000000000.0,,,,,,,1,False,0,0,0,1,23.589395870099388,UNK,0.0,0.0
usp0008nhp,1998-05-22 04:48:50.440000+00:00,-17.731,-65.431,6.6,24.0,5,5.6,4.9,22683159188609.023,5,0.9650988486738924,5.041914823368535,4.5,5,True,,,,,5,False,False,37.125523338059786,10.06949224961888,3.6869310207240047,76.71839985883409,5,True,2,5978226641137.067,3,21827158565748.176,4,22181971954981.75,4,22181971954981.75,5,22683159188609.023,,,,,,,5,False,0,0,0,1,68.48482260182234,UNK,0.0,0.0
usp0008nt5,1998-05-27 15:27:16.160000+00:00,-5.845,149.704,6.0,33.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,123.5861651859641,SUB,0.0,0.0
usp0008nze,1998-05-30 06:22:28.950000+00:00,37.106,70.11,6.6,33.0,7,5.0,4.7,6180185811676.508,7,1.7371779276130073,8.66239871427279,4.5,7,True,,,,,7,False,False,14.510339904824065,9.653539242349508,1.5031108840546334,20.4215642956693,7,True,3,3058021488586.599,5,4412834877820.176,5,4412834877820.176,5,4412834877820.176,7,6180185811676.508,,,,,,,7,False,0,0,0,1,423.4954363739482,UNK,0.0,0.0
usp0008p15,1998-05-30 18:18:15.600000+00:00,39.027,143.441,6.2,33.0,6,5.3,4.8,9248437838683.184,6,2.285760431069753,11.442044030363856,4.7,5,True,,,,,6,False,False,23.60201771692036,8.464735563480037,2.78827584629437,111.38341328629905,6,True,0,0.0,0,0.0,1,1000000000000.0,1,1000000000000.0,6,9248437838683.184,,,,,,,6,False,1,0,0,0,77.35476326710051,SUB,0.0,0.0
usp0008p47,1998-06-01 05:34:03.580000+00:00,52.889,160.067,6.4,43.7,1,4.6,4.6,501187233627.2715,1,,,,1,False,,,,,1,False,False,,,,,1,False,0,0.0,0,0.0,1,501187233627.2715,1,501187233627.2715,1,501187233627.2715,,,,,,,1,False,1,0,0,0,159.43708337746398,SUB,0.0,0.0
usp0008pzc,1998-06-16 09:35:11.850000+00:00,-52.988,159.837,6.2,10.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,6.794433258484658,UNK,0.0,0.0
usp0008q2e,1998-06-18 04:17:54.980000+00:00,-11.572,-13.894,6.3,10.0,0,0.0,0.0,0.0,0,,,,0,False,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,5.9573765085045585,UNK,0.0,0.0
