mainshock_id,mainshock_time,mainshock_lat,mainshock_lon,mainshock_mag,mainshock_depth,early_aftershock_count,early_max_mag,early_mean_mag,early_energy_sum,target_max_mag,target_time_to_max_days
usp000852j,1997-07-20 00:30:20.990000+00:00,52.562,-167.484,6.1,14.4,0,0.0,0.0,0.0,0.0,0.0
usp00085n5,1997-07-31 21:54:21.500000+00:00,-6.637,130.917,6.0,58.6,0,0.0,0.0,0.0,0.0,0.0
usp00085yy,1997-08-08 22:27:19.850000+00:00,-15.477,-179.14,6.6,10.0,0,0.0,0.0,0.0,0.0,0.0
usp0008612,1997-08-10 09:20:30.980000+00:00,-16.013,124.329,6.3,10.0,0,0.0,0.0,0.0,0.0,0.0
usp000865k,1997-08-13 04:45:04.860000+00:00,25.03,125.77,6.2,55.3,0,0.0,0.0,0.0,0.0,0.0
usp000868g,1997-08-15 07:37:49.080000+00:00,-4.373,-105.698,6.3,10.0,0,0.0,0.0,0.0,0.0,0.0
usp00086cf,1997-08-17 20:11:10.790000+00:00,-13.592,167.391,6.0,25.9,0,0.0,0.0,0.0,0.0,0.0
usp00086g8,1997-08-20 07:15:15.970000+00:00,4.358,96.494,6.0,33.0,0,0.0,0.0,0.0,0.0,0.0
usp00086gu,1997-08-20 13:51:16.620000+00:00,-41.715,80.134,6.5,10.0,0,0.0,0.0,0.0,0.0,0.0
usp00086u2,1997-08-29 06:54:00.240000+00:00,-15.235,-175.576,6.5,33.0,0,0.0,0.0,0.0,0.0,0.0
usp00086u4,1997-08-29 08:14:09.970000+00:00,-3.562,144.362,6.6,22.8,0,0.0,0.0,0.0,0.0,0.0
usp000872q,1997-09-03 06:22:44.280000+00:00,-55.19,-128.989,6.1,10.0,0,0.0,0.0,0.0,0.0,0.0
usp00087cb,1997-09-10 12:57:07.070000+00:00,-21.349,-174.386,6.1,10.0,0,0.0,0.0,0.0,0.0,0.0
usp00087jx,1997-09-15 13:05:42.700000+00:00,8.098,126.642,6.2,50.7,0,0.0,0.0,0.0,0.0,0.0
usp00087n5,1997-09-17 14:50:35.340000+00:00,2.109,126.597,6.0,33.0,0,0.0,0.0,0.0,0.0,0.0
usp00087s6,1997-09-20 16:11:32.150000+00:00,-28.683,-177.624,7.0,30.0,0,0.0,0.0,0.0,0.0,0.0
usp0008804,1997-09-25 14:20:48.930000+00:00,-13.761,66.248,6.0,10.0,0,0.0,0.0,0.0,0.0,0.0
usp000881f,1997-09-26 09:40:26.330000+00:00,43.084,12.812,6.0,10.0,0,0.0,0.0,0.0,0.0,0.0
usp000889y,1997-09-30 06:27:24.780000+00:00,31.959,141.878,6.2,10.0,0,0.0,0.0,0.0,0.0,0.0
usp00088ne,1997-10-06 20:52:44.610000+00:00,-9.302,158.691,6.1,33.0,0,0.0,0.0,0.0,6.0,0.9118957175925925
usp00088z4,1997-10-13 13:39:37.490000+00:00,36.379,22.071,6.4,24.0,0,0.0,0.0,0.0,0.0,0.0
usp000892b,1997-10-15 01:03:33.460000+00:00,-30.933,-71.22,7.1,58.0,0,0.0,0.0,0.0,6.2,16.75972627314815
usp000892w,1997-10-15 03:11:09.020000+00:00,51.43,-177.877,6.4,22.0,0,0.0,0.0,0.0,0.0,0.0
usp0008973,1997-10-17 09:55:15.250000+00:00,-57.538,147.97,6.2,10.0,0,0.0,0.0,0.0,0.0,0.0
usp0008a97,1997-11-08 10:02:52.610000+00:00,35.069,87.325,7.5,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0008ap8,1997-11-14 21:38:51.600000+00:00,38.859,25.795,6.0,17.9,0,0.0,0.0,0.0,0.0,0.0
usp0008aw5,1997-11-18 13:07:41.730000+00:00,37.57,20.656,6.6,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0008b2r,1997-11-21 11:23:06.310000+00:00,22.212,92.702,6.1,54.4,0,0.0,0.0,0.0,0.0,0.0
usp0008baj,1997-11-25 12:14:33.630000+00:00,1.241,122.536,7.0,24.0,0,0.0,0.0,0.0,0.0,0.0
usp0008btk,1997-12-05 11:26:54.690000+00:00,54.841,162.035,7.8,33.0,2,6.2,6.15,215017634992791.56,0.0,0.0
usp0008bx5,1997-12-05 18:48:22.790000+00:00,53.752,161.746,6.4,33.0,1,6.1,6.1,89125093813374.4,0.0,0.0
usp0008crc,1997-12-16 11:48:29.810000+00:00,16.107,-98.852,6.0,10.0,0,0.0,0.0,0.0,0.0,0.0
usp0008cs8,1997-12-17 04:38:51.460000+00:00,51.187,178.871,6.6,20.0,0,0.0,0.0,0.0,0.0,0.0
usp0008d16,1997-12-22 10:03:45.180000+00:00,13.742,-90.316,6.1,59.3,0,0.0,0.0,0.0,0.0,0.0
usp0008daa,1997-12-27 20:11:01.340000+00:00,-55.783,-4.218,6.2,10.0,0,0.0,0.0,0.0,0.0,0.0
usp0008dp6,1998-01-03 06:10:08.380000+00:00,-35.474,-16.191,6.3,10.0,0,0.0,0.0,0.0,0.0,0.0
usp0008e15,1998-01-10 04:54:25.390000+00:00,-12.029,-72.074,6.4,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0008e1g,1998-01-10 08:20:05.760000+00:00,14.374,-91.473,6.6,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0008e5f,1998-01-12 10:14:07.630000+00:00,-30.985,-71.41,6.6,34.8,0,0.0,0.0,0.0,0.0,0.0
usp0008e6m,1998-01-12 16:36:20.230000+00:00,-15.848,-179.376,6.7,23.4,1,6.6,6.6,501187233627271.44,0.0,0.0
usp0008ebf,1998-01-14 18:53:14.910000+00:00,-2.11,68.094,6.0,10.0,0,0.0,0.0,0.0,0.0,0.0
usp0008enm,1998-01-19 18:23:59.660000+00:00,-44.971,-79.488,6.2,10.0,0,0.0,0.0,0.0,0.0,0.0
usp0008f7c,1998-01-30 12:16:08.690000+00:00,-23.913,-70.207,7.1,42.0,0,0.0,0.0,0.0,0.0,0.0
usp0008f91,1998-01-31 23:30:42.050000+00:00,-35.763,-97.058,6.0,10.0,0,0.0,0.0,0.0,0.0,0.0
usp0008fbv,1998-02-03 03:02:00.240000+00:00,15.883,-96.298,6.4,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0008g3e,1998-02-16 23:53:19.720000+00:00,52.718,-33.677,6.8,10.0,0,0.0,0.0,0.0,0.0,0.0
usp0008g8h,1998-02-19 14:14:51.190000+00:00,-4.476,129.082,6.5,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0008gv3,1998-03-03 02:24:43.880000+00:00,14.38,-91.466,6.1,62.8,0,0.0,0.0,0.0,0.0,0.0
usp0008hg7,1998-03-14 19:40:27.050000+00:00,30.154,57.605,6.6,9.0,0,0.0,0.0,0.0,0.0,0.0
usp0008hs8,1998-03-20 21:08:08.530000+00:00,-50.008,163.107,6.7,10.0,0,0.0,0.0,0.0,0.0,0.0
usp0008htd,1998-03-21 16:33:11+00:00,79.888,1.856,6.2,10.0,0,0.0,0.0,0.0,0.0,0.0
usp0008hu8,1998-03-22 01:08:57.480000+00:00,-11.43,66.245,6.1,10.0,0,0.0,0.0,0.0,0.0,0.0
usp0008hzd,1998-03-25 03:12:25.070000+00:00,-62.877,149.527,8.1,10.0,0,0.0,0.0,0.0,0.0,0.0
usp0008j0d,1998-03-25 12:17:22.500000+00:00,-63.612,147.937,6.4,10.0,0,0.0,0.0,0.0,0.0,0.0
usp0008j6u,1998-03-29 07:14:58.980000+00:00,-0.239,-17.932,6.1,10.0,0,0.0,0.0,0.0,0.0,0.0
usp0008jd7,1998-04-01 17:56:23.360000+00:00,-0.544,99.261,7.0,55.7,0,0.0,0.0,0.0,0.0,0.0
usp0008jdq,1998-04-01 22:42:56.900000+00:00,-40.316,-74.874,6.7,9.0,0,0.0,0.0,0.0,0.0,0.0
usp0008jub,1998-04-10 16:40:38.580000+00:00,-1.322,-15.651,6.2,10.0,0,0.0,0.0,0.0,0.0,0.0
usp0008juw,1998-04-11 00:44:35.750000+00:00,-23.635,-176.111,6.2,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0008knk,1998-04-20 22:59:14.770000+00:00,18.525,-101.203,6.0,67.3,0,0.0,0.0,0.0,0.0,0.0
usp0008kxg,1998-04-25 06:07:23.440000+00:00,-35.266,-17.326,6.3,10.0,0,0.0,0.0,0.0,0.0,0.0
usp0008m1x,1998-04-27 18:40:38.530000+00:00,-2.995,136.282,6.2,53.0,0,0.0,0.0,0.0,0.0,0.0
usp0008mdk,1998-05-03 23:30:21.910000+00:00,22.306,125.308,7.5,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0008mt9,1998-05-10 06:05:58.910000+00:00,13.676,-90.747,6.3,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0008n0d,1998-05-13 23:02:05.660000+00:00,-5.147,151.714,6.6,61.4,0,0.0,0.0,0.0,0.0,0.0
usp0008n2d,1998-05-14 18:56:23.490000+00:00,40.254,143.253,6.0,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0008nfm,1998-05-21 05:34:25.500000+00:00,0.207,119.584,6.7,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0008ngy,1998-05-21 22:31:22.940000+00:00,-43.4,41.387,6.3,10.0,0,0.0,0.0,0.0,0.0,0.0
usp0008nhp,1998-05-22 04:48:50.440000+00:00,-17.731,-65.431,6.6,24.0,0,0.0,0.0,0.0,0.0,0.0
usp0008nt5,1998-05-27 15:27:16.160000+00:00,-5.845,149.704,6.0,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0008nze,1998-05-30 06:22:28.950000+00:00,37.106,70.11,6.6,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0008p15,1998-05-30 18:18:15.600000+00:00,39.027,143.441,6.2,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0008p47,1998-06-01 05:34:03.580000+00:00,52.889,160.067,6.4,43.7,0,0.0,0.0,0.0,0.0,0.0
usp0008pzc,1998-06-16 09:35:11.850000+00:00,-52.988,159.837,6.2,10.0,0,0.0,0.0,0.0,0.0,0.0
usp0008q2e,1998-06-18 04:17:54.980000+00:00,-11.572,-13.894,6.3,10.0,0,0.0,0.0,0.0,0.0,0.0
usp0008q6j,1998-06-20 20:24:45.170000+00:00,-30.105,-177.925,6.0,57.4,0,0.0,0.0,0.0,0.0,0.0
usp0008qdm,1998-06-24 10:44:30.820000+00:00,-37.295,-17.391,6.0,10.0,0,0.0,0.0,0.0,0.0,0.0
usp0008qkc,1998-06-27 13:55:52.080000+00:00,36.878,35.307,6.3,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0008qqk,1998-06-29 23:37:16.590000+00:00,-60.354,153.143,6.3,10.0,0,0.0,0.0,0.0,0.0,0.0
usp0008r70,1998-07-09 05:19:07.300000+00:00,38.65,-28.626,6.2,10.0,0,0.0,0.0,0.0,0.0,0.0
usp0008r85,1998-07-09 14:19:18.410000+00:00,38.717,48.507,6.0,26.0,0,0.0,0.0,0.0,0.0,0.0
usp0008rpa,1998-07-17 08:49:13.280000+00:00,-2.961,141.926,7.0,10.0,0,0.0,0.0,0.0,0.0,0.0
usp0008rtq,1998-07-18 16:41:19.440000+00:00,-18.369,168.173,6.1,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0008s41,1998-07-24 18:44:04.410000+00:00,21.254,122.019,6.1,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0008s4r,1998-07-25 02:39:23.330000+00:00,-13.608,166.867,6.3,43.5,0,0.0,0.0,0.0,0.0,0.0
usp0008sb9,1998-07-29 07:14:24.080000+00:00,-32.312,-71.286,6.4,51.1,0,0.0,0.0,0.0,0.0,0.0
usp0008sd0,1998-07-29 18:00:29.990000+00:00,-2.693,138.901,6.7,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0008shr,1998-07-31 12:40:59.520000+00:00,-21.614,169.82,6.1,33.0,1,6.0,6.0,63095734448019.43,0.0,0.0
usp0008ssb,1998-08-04 18:59:20.100000+00:00,-0.593,-80.393,7.2,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0008stn,1998-08-05 12:54:25.690000+00:00,-54.674,-135.521,6.2,10.0,0,0.0,0.0,0.0,0.0,0.0
usp0008t22,1998-08-10 09:52:14.940000+00:00,7.324,94.305,6.0,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0008tk4,1998-08-20 15:00:08.100000+00:00,51.618,175.248,6.3,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0008trh,1998-08-23 13:57:15.380000+00:00,11.663,-88.038,6.7,54.6,0,0.0,0.0,0.0,0.0,0.0
usp0008tyb,1998-08-27 09:03:36.660000+00:00,39.66,77.343,6.4,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0008u08,1998-08-28 12:40:58.700000+00:00,-0.154,125.018,6.1,66.2,0,0.0,0.0,0.0,0.0,0.0
usp0008u1m,1998-08-29 08:30:21.120000+00:00,-55.737,-27.045,6.0,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0008u2t,1998-08-30 01:48:08.760000+00:00,17.092,148.133,6.3,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0008u3n,1998-08-30 11:33:33+00:00,50.91,-130.66,6.1,10.0,0,0.0,0.0,0.0,0.0,0.0
usp0008u8z,1998-09-02 08:37:29.910000+00:00,5.41,126.764,6.8,50.0,0,0.0,0.0,0.0,0.0,0.0
usp0008uc5,1998-09-03 17:37:58.240000+00:00,-29.45,-71.715,6.6,27.0,0,0.0,0.0,0.0,0.0,0.0
usp0008uj9,1998-09-07 00:39:30.210000+00:00,-36.24,-97.711,6.1,10.0,0,0.0,0.0,0.0,0.0,0.0
usp0008uwq,1998-09-14 04:43:28.940000+00:00,-34.75,-107.981,6.1,10.0,0,0.0,0.0,0.0,0.0,0.0
usp0008uy0,1998-09-14 23:16:46.830000+00:00,51.618,-173.15,6.1,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0008vac,1998-09-21 12:09:39.660000+00:00,-13.573,166.791,6.4,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0008vb9,1998-09-22 01:16:55.450000+00:00,11.822,143.154,6.0,9.2,0,0.0,0.0,0.0,0.0,0.0
usp0008vp3,1998-09-28 19:23:23.250000+00:00,3.84,126.407,6.2,30.1,0,0.0,0.0,0.0,0.0,0.0
usp0008vtk,1998-10-01 03:41:13.090000+00:00,13.738,-45.565,6.0,10.0,0,0.0,0.0,0.0,0.0,0.0
usp0008w8u,1998-10-09 11:54:36.170000+00:00,11.321,-86.451,6.0,68.7,0,0.0,0.0,0.0,0.0,0.0
usp0008wak,1998-10-10 16:32:19.490000+00:00,-0.403,119.84,6.0,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0008wd3,1998-10-11 23:36:22.370000+00:00,-56.913,-142.618,6.3,10.0,0,0.0,0.0,0.0,0.0,0.0
usp0008x6n,1998-10-28 16:25:03.840000+00:00,0.839,125.966,6.6,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0008xtz,1998-11-08 07:25:48.510000+00:00,-9.135,121.421,6.4,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0008xw8,1998-11-09 05:38:44.220000+00:00,-6.92,128.946,7.0,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0008ycz,1998-11-18 15:48:40.820000+00:00,-3.315,130.766,6.0,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0008yf3,1998-11-19 15:39:19.100000+00:00,22.605,125.783,6.3,10.0,0,0.0,0.0,0.0,0.0,0.0
usp0008yqw,1998-11-25 18:05:25.700000+00:00,-7.859,158.622,6.2,47.9,0,0.0,0.0,0.0,0.0,0.0
usp0008yx2,1998-11-29 14:10:31.960000+00:00,-2.071,124.891,7.7,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0008z7q,1998-12-06 00:47:13.450000+00:00,1.253,126.198,6.6,33.0,0,0.0,0.0,0.0,6.2,7.706851736111111
usp0008zp9,1998-12-16 00:18:45+00:00,31.287,131.286,6.0,41.6,0,0.0,0.0,0.0,0.0,0.0
usp000907e,1998-12-26 15:39:07.800000+00:00,-1.364,123.644,6.1,33.0,0,0.0,0.0,0.0,0.0,0.0
usp00090ne,1999-01-05 08:32:46.810000+00:00,-18.502,-174.067,6.0,33.0,0,0.0,0.0,0.0,0.0,0.0
usp00090zn,1999-01-12 08:49:20.750000+00:00,-5.421,151.681,6.0,42.6,0,0.0,0.0,0.0,0.0,0.0
usp000916e,1999-01-16 10:44:39.490000+00:00,56.233,-147.427,6.0,21.0,0,0.0,0.0,0.0,0.0,0.0
usp00091m0,1999-01-24 00:37:04.630000+00:00,30.618,131.086,6.4,33.0,0,0.0,0.0,0.0,0.0,0.0
usp00091mf,1999-01-24 08:00:08.540000+00:00,-26.463,74.476,6.3,10.0,0,0.0,0.0,0.0,0.0,0.0
usp00091q3,1999-01-25 18:19:16.870000+00:00,4.461,-75.724,6.1,17.0,0,0.0,0.0,0.0,0.0,0.0
usp00091uc,1999-01-28 08:10:05.420000+00:00,52.886,-169.123,6.6,67.2,0,0.0,0.0,0.0,0.0,0.0
usp000925u,1999-02-03 01:13:57.580000+00:00,-20.305,-174.365,6.3,33.0,0,0.0,0.0,0.0,0.0,0.0
usp00092ck,1999-02-06 17:45:24.470000+00:00,19.2,121.265,6.0,33.0,0,0.0,0.0,0.0,0.0,0.0
usp00092n1,1999-02-11 14:08:51.680000+00:00,34.259,69.364,6.0,33.0,0,0.0,0.0,0.0,0.0,0.0
usp00092rg,1999-02-13 14:45:12.730000+00:00,-3.558,144.83,6.2,10.0,0,0.0,0.0,0.0,0.0,0.0
usp00092u7,1999-02-14 21:12:24.580000+00:00,-15.507,167.996,6.0,10.0,0,0.0,0.0,0.0,0.0,0.0
usp000936u,1999-02-22 01:00:32.890000+00:00,-21.452,169.682,6.4,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0009398,1999-02-23 07:27:56.430000+00:00,0.2,119.541,6.2,33.0,0,0.0,0.0,0.0,0.0,0.0
usp00093tj,1999-03-04 05:38:26.520000+00:00,28.343,57.193,6.6,33.0,0,0.0,0.0,0.0,0.0,0.0
usp00093u0,1999-03-04 08:52:01.900000+00:00,5.397,121.937,7.1,33.0,0,0.0,0.0,0.0,0.0,0.0
usp00093vr,1999-03-05 03:35:14.710000+00:00,-34.673,-69.6,6.0,10.0,0,0.0,0.0,0.0,0.0,0.0
usp000941n,1999-03-07 20:35:44.160000+00:00,-15.766,-179.526,6.1,33.0,0,0.0,0.0,0.0,0.0,0.0
usp000943c,1999-03-08 12:25:48.990000+00:00,52.056,159.52,6.9,56.6,0,0.0,0.0,0.0,0.0,0.0
usp00094ud,1999-03-20 10:47:45.930000+00:00,51.587,-177.668,6.9,33.0,0,0.0,0.0,0.0,0.0,0.0
usp00095cb,1999-03-28 19:05:11.030000+00:00,30.512,79.403,6.6,15.0,0,0.0,0.0,0.0,0.0,0.0
usp00095hd,1999-03-31 05:54:42.130000+00:00,5.827,-82.616,6.3,10.0,0,0.0,0.0,0.0,0.0,0.0
usp00095m6,1999-04-01 21:36:21.170000+00:00,-4.357,152.707,6.2,33.0,0,0.0,0.0,0.0,0.0,0.0
usp00095nv,1999-04-02 17:05:47.110000+00:00,-19.899,168.193,6.2,10.0,0,0.0,0.0,0.0,0.0,0.0
usp00095qj,1999-04-03 10:10:30.700000+00:00,13.173,-87.634,6.0,38.4,0,0.0,0.0,0.0,0.0,0.0
usp00095vp,1999-04-06 08:22:14.270000+00:00,-6.527,147.007,6.4,33.0,0,0.0,0.0,0.0,0.0,0.0
usp000964k,1999-04-11 16:50:39.160000+00:00,-6.0,148.495,6.0,58.3,0,0.0,0.0,0.0,0.0,0.0
usp00097dr,1999-05-05 22:41:30.170000+00:00,14.364,-94.673,6.1,33.0,0,0.0,0.0,0.0,0.0,0.0
usp00097fp,1999-05-06 23:00:53.120000+00:00,29.501,51.88,6.2,33.0,0,0.0,0.0,0.0,0.0,0.0
ak9995u9o1gr,1999-05-07 14:13:51.470000+00:00,56.1745,-152.3248,6.2,10.0,0,0.0,0.0,0.0,0.0,0.0
usp00097mc,1999-05-08 22:12:45.510000+00:00,14.214,-91.945,6.1,39.2,0,0.0,0.0,0.0,0.0,0.0
usp00097rz,1999-05-11 01:00:40.920000+00:00,-36.102,-110.64,6.0,10.0,0,0.0,0.0,0.0,0.0,0.0
usp000983u,1999-05-16 15:25:53.810000+00:00,-2.642,138.217,6.4,59.2,0,0.0,0.0,0.0,0.0,0.0
usp000985t,1999-05-17 10:07:56.450000+00:00,-5.165,152.877,6.6,27.0,0,0.0,0.0,0.0,0.0,0.0
usp00098h3,1999-05-22 10:08:53.710000+00:00,-20.731,169.881,6.1,33.0,0,0.0,0.0,0.0,0.0,0.0
usp00099cu,1999-06-06 07:08:05.860000+00:00,13.897,-90.768,6.3,33.0,0,0.0,0.0,0.0,0.0,0.0
usp00099y6,1999-06-15 20:42:05.930000+00:00,18.386,-97.436,7.0,70.0,0,0.0,0.0,0.0,0.0,0.0
usp0009a3f,1999-06-18 10:55:25.750000+00:00,5.514,126.639,6.4,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0009a9e,1999-06-21 17:43:04.520000+00:00,18.324,-101.539,6.3,68.7,0,0.0,0.0,0.0,0.0,0.0
usp0009axx,1999-07-02 11:45:31.290000+00:00,49.371,-129.204,6.0,10.0,0,0.0,0.0,0.0,0.0,0.0
usp0009b84,1999-07-07 18:52:57.020000+00:00,49.233,155.559,6.1,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0009bb3,1999-07-09 05:04:42.680000+00:00,-6.514,154.944,6.3,29.0,0,0.0,0.0,0.0,0.0,0.0
usp0009bed,1999-07-11 14:14:16.530000+00:00,15.782,-88.33,6.7,10.0,0,0.0,0.0,0.0,0.0,0.0
usp0009bu6,1999-07-19 02:17:03.660000+00:00,-28.629,-177.608,6.5,39.0,0,0.0,0.0,0.0,6.1,5.9165954861111105
usp0009c49,1999-07-26 01:33:20.200000+00:00,-5.151,151.942,6.2,69.4,0,0.0,0.0,0.0,0.0,0.0
usp0009cdx,1999-08-01 08:39:04.900000+00:00,-30.367,-177.832,6.5,10.0,0,0.0,0.0,0.0,0.0,0.0
usp0009cxq,1999-08-12 05:44:59.590000+00:00,-1.716,122.456,6.2,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0009d4z,1999-08-17 00:01:39.130000+00:00,40.748,29.864,7.6,17.0,0,0.0,0.0,0.0,0.0,0.0
usp0009dcg,1999-08-20 10:02:21.100000+00:00,9.044,-84.159,6.9,20.0,0,0.0,0.0,0.0,0.0,0.0
usp0009dfc,1999-08-21 21:51:11.470000+00:00,-58.311,-13.196,6.2,10.0,0,0.0,0.0,0.0,0.0,0.0
usp0009dfz,1999-08-22 09:35:39.470000+00:00,-40.509,-74.756,6.4,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0009dg4,1999-08-22 12:40:45.960000+00:00,-16.117,168.039,6.6,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0009dnp,1999-08-26 07:39:28.920000+00:00,-3.522,145.657,6.2,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0009ds8,1999-08-29 00:46:13.460000+00:00,3.103,65.855,6.0,10.0,0,0.0,0.0,0.0,0.0,0.0
usp0009e46,1999-09-07 11:56:49.380000+00:00,38.119,23.605,6.0,10.0,0,0.0,0.0,0.0,0.0,0.0
usp0009e9y,1999-09-10 19:37:44.810000+00:00,-32.831,-178.27,6.0,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0009emb,1999-09-18 21:28:33.170000+00:00,51.207,157.556,6.0,60.0,0,0.0,0.0,0.0,0.0,0.0
usp0009eq0,1999-09-20 17:47:18.490000+00:00,23.772,120.982,7.7,33.0,6,6.4,6.25,984347956111976.8,6.5,2.2538214120370372
usp0009f4s,1999-09-28 05:00:42.960000+00:00,54.59,168.263,6.1,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0009f6m,1999-09-29 18:01:31.830000+00:00,-30.738,-71.993,6.0,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0009f7v,1999-09-30 16:31:15.690000+00:00,16.059,-96.931,7.5,60.6,0,0.0,0.0,0.0,0.0,0.0
usp0009fnh,1999-10-10 07:03:04.860000+00:00,-1.99,134.279,6.1,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0009fs9,1999-10-13 01:33:40.130000+00:00,54.657,-161.189,6.4,30.0,0,0.0,0.0,0.0,0.0,0.0
ci9108652,1999-10-16 09:46:44.460000+00:00,34.6033333,-116.265,7.1,13.73,0,0.0,0.0,0.0,0.0,0.0
usp0009g4q,1999-10-18 02:43:23.870000+00:00,-56.121,-26.578,6.3,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0009ggy,1999-10-24 04:21:41.110000+00:00,44.612,149.44,6.0,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0009gyc,1999-11-01 17:53:00.120000+00:00,23.378,121.52,6.3,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0009hca,1999-11-11 02:41:05.070000+00:00,49.315,155.633,6.1,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0009hev,1999-11-12 16:57:19.550000+00:00,40.758,31.161,7.2,10.0,0,0.0,0.0,0.0,0.0,0.0
usp0009hnt,1999-11-15 05:42:43.220000+00:00,-1.339,88.976,7.0,10.0,0,0.0,0.0,0.0,6.4,10.919293518518518
usp0009hq6,1999-11-16 13:44:18.320000+00:00,-55.823,-125.134,6.1,10.0,0,0.0,0.0,0.0,0.0,0.0
usp0009htd,1999-11-18 14:27:42.820000+00:00,0.523,126.066,6.0,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0009huj,1999-11-19 13:56:46.450000+00:00,-6.351,148.763,7.0,33.0,0,0.0,0.0,0.0,6.4,16.848272337962964
usp0009hxp,1999-11-21 06:46:19.240000+00:00,18.544,-107.168,6.2,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0009j39,1999-11-26 00:29:00.270000+00:00,55.133,165.364,6.0,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0009j4n,1999-11-26 13:21:15.570000+00:00,-16.423,168.214,7.5,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0009jcg,1999-12-01 19:23:06.010000+00:00,17.647,-82.356,6.3,10.0,0,0.0,0.0,0.0,0.0,0.0
ak999fmohlzt,1999-12-06 23:12:33.537000+00:00,57.3424,-154.3469,7.0,43.6,1,6.4,6.4,251188643150959.25,0.0,0.0
usp0009jm6,1999-12-08 13:34:44.690000+00:00,-9.843,159.965,6.1,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0009jpx,1999-12-10 18:38:30.100000+00:00,-36.206,-97.316,6.5,10.0,0,0.0,0.0,0.0,0.0,0.0
usp0009jr8,1999-12-11 18:03:36.450000+00:00,15.766,119.74,7.3,33.0,0,0.0,0.0,0.0,6.2,23.144094560185184
usp0009jvr,1999-12-15 04:41:12.390000+00:00,-5.786,150.974,6.3,33.0,0,0.0,0.0,0.0,0.0,0.0
usp0009jx8,1999-12-16 14:17:54.760000+00:00,-50.149,138.989,6.0,10.0,1,6.0,6.0,63095734448019.43,0.0,0.0
usp0009jzn,1999-12-18 17:44:55.110000+00:00,-2.425,139.675,6.2,16.2,0,0.0,0.0,0.0,0.0,0.0
usp0009k01,1999-12-19 00:48:36.990000+00:00,12.87,144.571,6.0,50.9,0,0.0,0.0,0.0,0.0,0.0
usp0009k3r,1999-12-21 14:14:57.610000+00:00,-6.845,105.555,6.5,56.0,0,0.0,0.0,0.0,0.0,0.0
usp0009k87,1999-12-24 19:26:04.940000+00:00,-56.211,146.723,6.3,10.0,1,6.1,6.1,89125093813374.4,0.0,0.0
usp0009kd6,1999-12-28 12:46:58.320000+00:00,5.609,-82.645,6.2,10.0,0,0.0,0.0,0.0,0.0,0.0
