mainshock_id,mainshock_time,mainshock_lat,mainshock_lon,mainshock_mag,mainshock_depth,early_aftershock_count,early_max_mag,early_mean_mag,early_energy_sum,target_max_mag,target_time_to_max_days,advanced_early_event_count,bath_deficit,bath_early_max_mag,bath_valid,gr_b_value,gr_a_value,gr_mc,gr_n,gr_valid,productivity_index,omori_p,omori_c,omori_k,omori_nll,omori_n,omori_p_boundary_hit,omori_valid,anisotropy_major_axis_km,anisotropy_minor_axis_km,anisotropy_axis_ratio,anisotropy_azimuth_deg,anisotropy_n,anisotropy_valid,count_1h,energy_1h,count_6h,energy_6h,count_12h,energy_12h,count_24h,energy_24h,count_72h,energy_72h,etas_mu,etas_K0,etas_alpha,etas_c,etas_p,etas_nll,etas_n,etas_valid,plate_type_SUB,plate_type_OTF,plate_type_OSR,plate_type_UNK,plate_boundary_distance_km,nearest_plate_boundary_type,strike1,dip1,rake1,strike2,dip2,rake2,fault_type,fault_type_Thrust,fault_type_Normal,fault_type_Strike_Slip,fault_type_Unknown,fault_type_NF,fault_type_SS,fault_type_TF,fault_type_UNK,plunge_P,trend_P,plunge_T,trend_T,f_clvd,gcmt_time_diff_seconds,gcmt_distance_km,focal_mechanism_valid
us7000gl8w,2022-02-16 07:12:22.847000+00:00,14.1476,-91.3982,6.2,60.0,0,0.0,0.0,0.0,0.0,0.0,0,6.2,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,103.44318718114052,UNK,189.0,49.0,-11.0,286.0,81.0,-139.0,Strike-Slip,0,0,1,0,0,1,0,0,34.0,156.0,21.0,51.0,0.0973101265822784,0.353,11.104740964669526,True
us7000gmtt,2022-02-21 23:24:13.721000+00:00,-69.7739,165.3918,6.3,14.0,0,0.0,0.0,0.0,0.0,0.0,0,6.3,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,1720.6773139636675,UNK,91.0,25.0,73.0,289.0,66.0,98.0,Thrust,1,0,0,0,0,0,1,0,21.0,13.0,68.0,213.0,-0.2676258992805755,0.021,0.43914727738165854,True
us6000gzyg,2022-02-25 01:39:26.554000+00:00,0.219,100.1006,6.1,4.0,0,0.0,0.0,0.0,0.0,0.0,6,1.1999999999999993,4.9,True,,,4.7,4,False,,,,,,6,False,False,21.48844124013606,9.399980273629746,2.2860091845531527,7.288060774704206,6,True,2,1538430085802.1726,4,3658913414809.0684,4,3658913414809.0684,5,4013726804042.6445,6,4721672588426.785,,,,,,,6,False,1,0,0,0,306.24713430629924,SUB,135.0,73.0,-175.0,44.0,85.0,-17.0,Strike-Slip,0,0,1,0,0,1,0,0,16.0,358.0,8.0,91.0,0.0328659070990359,0.054,0.12967420175344294,True
us6000h1d2,2022-03-02 12:52:07.344000+00:00,-30.0751,-177.7264,6.6,24.0,0,0.0,0.0,0.0,0.0,0.0,14,1.3999999999999995,5.2,True,1.085736204758131,5.747846926507588,4.3,12,True,-1.4180120248960755,,,,-10.453683331562686,14,False,False,37.701711138308944,18.863291064772643,1.998681513679085,40.59241673435554,14,True,1,125892541179.41713,4,7280160567212.428,5,8280160567212.428,9,9813644390224.105,14,13754980979166.67,1.4889626834618113,0.3696797711180232,0.6800935018277614,0.05,1.0,-11.00858130110924,14,True,1,0,0,0,134.45368260181792,SUB,201.0,33.0,99.0,10.0,58.0,84.0,Thrust,1,0,0,0,0,0,1,0,13.0,104.0,76.0,263.0,-0.0052521008403361,0.044,0.645647161699532,True
us6000h2l5,2022-03-06 20:14:31.244000+00:00,-58.7315,-24.9167,6.0,20.0,0,0.0,0.0,0.0,0.0,0.0,4,0.9000000000000004,5.1,True,,,,4,False,,,,,,4,False,False,26.150900006875705,10.657124738660947,2.4538419740934296,55.05382969547509,4,True,0,0.0,2,856000622860.8475,2,856000622860.8475,2,856000622860.8475,4,6492766485389.746,,,,,,,4,False,1,0,0,0,107.28582003523547,SUB,191.0,27.0,108.0,351.0,65.0,81.0,Thrust,1,0,0,0,0,0,1,0,19.0,88.0,69.0,243.0,-0.0943396226415094,0.044,0.2531736515158063,True
us6000h48d,2022-03-13 21:05:49.469000+00:00,14.096,119.3811,6.4,11.0,0,0.0,0.0,0.0,0.0,0.0,55,1.2000000000000002,5.2,True,1.4771921153171852,8.198615311731634,4.4,50,True,-1.2554142262983508,,,,-136.4552554589931,55,False,False,13.726758691910772,11.181346021690533,1.2276481440859115,39.83339150173893,55,True,12,10314400085555.807,22,14962168730283.021,26,16892372548065.143,39,28705945715901.43,55,42424986690662.33,0.7656261021898826,2.0718026354671966,0.675044347269685,0.05,1.0,-136.49321832984552,55,True,0,0,0,1,265.3489488792019,UNK,327.0,39.0,-85.0,140.0,51.0,-94.0,Normal,0,1,0,0,1,0,0,0,83.0,23.0,6.0,233.0,0.1421850496602195,0.031,0.4603283096184118,True
us6000h48e,2022-03-13 21:09:22.258000+00:00,-0.6294,98.6259,6.7,28.0,0,0.0,0.0,0.0,0.0,0.0,6,1.1000000000000005,5.6,True,0.5211533782839024,2.9148801013476433,4.1,6,True,-0.5768475331545031,,,,,6,False,False,31.42251579479792,15.763429292635866,1.9933807048874475,113.76799944526512,6,True,4,16794057641285.332,4,16794057641285.332,4,16794057641285.332,5,22417470893188.824,6,26398542598723.81,,,,,,,6,False,1,0,0,0,116.8585100580183,SUB,325.0,19.0,104.0,130.0,72.0,85.0,Thrust,1,0,0,0,0,0,1,0,26.0,224.0,63.0,33.0,0.0185778347213324,0.042,0.46072782433873327,True
us6000h519,2022-03-16 14:36:30.997000+00:00,37.7132,141.5793,7.3,41.0,0,0.0,0.0,0.0,0.0,0.0,30,1.7999999999999998,5.5,True,1.0552950027555665,5.847212359544198,4.2,26,True,-1.8564411605714373,0.8944443434135099,0.007706118296231727,6.032595358503273,-66.07445552031244,30,False,True,13.04845897763066,10.0097076337205,1.3035804296294604,69.08545353866283,30,True,8,16584979937079.408,15,29415327471620.656,18,29630644034330.074,23,31439381179095.04,30,35315646961203.54,0.010718235778661279,0.3475670300806325,0.9509514873906716,0.007706118296231727,0.8944443434135099,-66.07694780683167,30,True,1,0,0,0,234.42500564518656,SUB,15.0,44.0,92.0,192.0,46.0,88.0,Thrust,1,0,0,0,0,0,1,0,1.0,284.0,88.0,36.0,-0.1220159151193634,0.003,0.36111245333150044,True
us6000h62z,2022-03-19 21:24:22.127000+00:00,-25.2976,-176.2998,6.3,21.0,0,0.0,0.0,0.0,0.0,0.0,14,1.2999999999999998,5.0,True,2.5822915140193246,12.919933649647117,4.6,11,True,-3.348502888674627,1.082593167162452,0.016503709738098737,2.3565975019144054,-23.556932662612027,14,False,True,32.8466225780343,16.677911569756095,1.9694685656925248,102.19295612648712,14,True,5,2979837976013.268,8,5977474758236.693,10,6583476790621.228,11,7996014335243.982,14,10410926347121.281,0.23914971199998486,0.30365576464195143,0.7985875263045276,0.016503709738098737,1.082593167162452,-23.59942980732992,14,True,1,0,0,0,112.09909818052586,SUB,194.0,23.0,86.0,18.0,67.0,92.0,Thrust,1,0,0,0,0,0,1,0,22.0,107.0,68.0,291.0,-0.0550654905105586,0.027,0.26762415775667037,True
us6000h67z,2022-03-20 18:10:43.285000+00:00,-28.659,-177.3532,6.0,44.0,0,0.0,0.0,0.0,0.0,0.0,1,1.5999999999999996,4.4,True,,,,1,False,,,,,,1,False,False,,,,,1,False,1,251188643150.95822,1,251188643150.95822,1,251188643150.95822,1,251188643150.95822,1,251188643150.95822,,,,,,,1,False,0,0,0,1,144.29814320134375,UNK,204.0,33.0,99.0,13.0,58.0,84.0,Thrust,1,0,0,0,0,0,1,0,13.0,107.0,76.0,264.0,-0.0292072322670375,0.015,0.33143925939750185,True
us6000h6ne,2022-03-22 16:35:08.019000+00:00,10.7447,-43.382,6.7,10.0,0,0.0,0.0,0.0,0.0,0.0,0,6.7,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,17.849610670624486,UNK,278.0,72.0,-172.0,185.0,82.0,-18.0,Strike-Slip,0,0,1,0,0,1,0,0,18.0,140.0,7.0,232.0,0.0295519542421353,0.019,0.5664509105867743,True
us6000h6nr,2022-03-22 17:41:38.584000+00:00,23.3839,121.6118,6.7,24.0,0,0.0,0.0,0.0,0.0,0.0,23,0.7999999999999998,5.9,True,0.9778816148814937,5.630916188344996,4.5,17,True,-0.9208906313610123,1.5738537503415193,0.058019008698399745,2.87143599042858,-57.678168266373675,23,False,True,5.661052803871532,5.045397945420774,1.1220230525145254,82.86393263970926,23,True,8,52839192317817.984,15,97226461059326.36,19,98365104421948.34,20,98719917811181.92,23,103498060394914.42,1.0000000000000004e-06,0.16212959038335106,0.8453445397003221,0.058019008698399745,1.5738537503415193,-57.67816759871789,23,True,0,0,0,1,90.36089314161957,UNK,225.0,39.0,116.0,13.0,56.0,71.0,Thrust,1,0,0,0,0,0,1,0,9.0,117.0,72.0,234.0,-0.0109389243391066,0.016,0.7027264608777702,True
us7000gymk,2022-03-31 05:44:01.146000+00:00,-22.586,170.3744,7.0,10.0,1,6.4,6.4,251188643150959.25,0.0,0.0,61,0.5999999999999996,6.4,True,0.8749913394610974,5.462745750348565,4.4,41,True,-0.6621936258791177,0.9263149440021552,0.019364679139271274,13.335882320984874,-168.40850781151485,61,False,True,32.90366769841998,23.193244299274866,1.4186746482659482,146.7230063698484,61,True,15,40580331281484.234,30,50644903136188.414,37,65589571041892.13,47,322900100749952.7,61,380130520504732.06,0.011045413474074712,0.3387217011527134,0.9416543716375252,0.019364679139271274,0.9263149440021552,-168.41100523315805,61,True,1,0,0,0,14.987831365214504,SUB,305.0,31.0,100.0,113.0,60.0,84.0,Thrust,1,0,0,0,0,0,1,0,15.0,208.0,74.0,7.0,-0.0003198976327575,0.046,0.6339450446670677,True
usd000h551,2022-04-04 16:06:57.662000+00:00,-17.4723,167.8625,6.0,31.0,0,0.0,0.0,0.0,0.0,0.0,0,6.0,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,71.25676239548628,SUB,143.0,40.0,152.0,255.0,73.0,54.0,Strike-Slip,0,0,1,0,0,1,0,0,19.0,11.0,49.0,125.0,0.2464163822525597,0.038,0.3684002856983832,True
us7000h0yj,2022-04-09 20:52:38.456000+00:00,-16.3146,166.8601,6.3,17.0,0,0.0,0.0,0.0,0.0,0.0,1,1.7000000000000002,4.6,True,,,,1,False,,,,,,1,False,False,,,,,1,False,0,0.0,1,501187233627.2715,1,501187233627.2715,1,501187233627.2715,1,501187233627.2715,,,,,,,1,False,1,0,0,0,36.11007724424948,SUB,345.0,47.0,126.0,119.0,54.0,58.0,Thrust,1,0,0,0,0,0,1,0,4.0,231.0,64.0,329.0,-0.0950605778191985,0.044,0.6005474274877867,True
us7000h373,2022-04-19 01:23:07.057000+00:00,7.2852,126.9533,6.1,19.0,1,6.0,6.0,63095734448019.43,6.0,13.29037741898148,25,0.09999999999999964,6.0,True,1.2666922388844823,6.972912334546857,4.6,14,True,-0.7539103226484851,1.0498061632948117,0.04224951165377162,5.543910202553125,-46.73025363949013,25,False,True,31.98695089924851,14.874896829257233,2.1503981685663733,176.01484508148488,25,True,4,1815135050395.9458,14,9862109698681.047,14,9862109698681.047,18,14272284025527.229,25,85262002438382.6,0.010368628851596536,0.2714905570578733,0.8615049371496362,0.04224951165377162,1.0498061632948117,-46.730673267740556,25,True,1,0,0,0,31.255467029371694,SUB,178.0,30.0,73.0,18.0,61.0,100.0,Thrust,1,0,0,0,0,0,1,0,16.0,101.0,72.0,311.0,-0.0734252702199031,0.043,0.6832383925158202,True
us6000hf75,2022-04-21 07:42:46.508000+00:00,11.5537,-86.9604,6.6,27.0,0,0.0,0.0,0.0,0.0,0.0,8,1.1999999999999993,5.4,True,,,5.2,3,False,,,,,1.523850466725821,8,False,False,21.062149129746878,4.66619901505009,4.5137700003395125,20.163211293323883,8,True,1,125892541179.41713,3,543801664861.0126,3,543801664861.0126,3,543801664861.0126,8,18362952201423.867,,,,,,,8,False,1,0,0,0,76.29169500931982,SUB,307.0,29.0,92.0,125.0,61.0,89.0,Thrust,1,0,0,0,0,0,1,0,16.0,215.0,74.0,31.0,-0.0808179162609542,0.008,0.4137225930265304,True
us7000h82f,2022-05-09 06:23:02.067000+00:00,24.0406,122.4888,6.2,21.0,0,0.0,0.0,0.0,0.0,0.0,6,1.2000000000000002,5.0,True,,,4.4,4,False,,,,,,6,False,False,5.689077699147833,2.610026540527669,2.1797010914677033,154.4791059804762,6,True,3,591502380115.2909,4,2586764695084.174,5,3087951928711.4453,6,3151047663159.465,6,3151047663159.465,,,,,,,6,False,0,0,0,1,34.56772705992275,UNK,291.0,27.0,136.0,61.0,72.0,70.0,Strike-Slip,0,0,1,0,0,1,0,0,25.0,167.0,58.0,304.0,-0.067749740753543,0.033,0.1389278538607781,True
us7000h87i,2022-05-09 22:33:06.873000+00:00,-3.3591,146.3506,6.3,10.0,0,0.0,0.0,0.0,0.0,0.0,2,1.0,5.3,True,,,,2,False,,,,,,2,False,False,,,,,2,False,1,707945784384.1403,2,6331359036287.632,2,6331359036287.632,2,6331359036287.632,2,6331359036287.632,,,,,,,2,False,0,0,0,1,9.484116202830357,UNK,263.0,84.0,-5.0,353.0,85.0,-174.0,Strike-Slip,0,0,1,0,0,1,0,0,8.0,218.0,1.0,128.0,-0.0257056451612903,0.027,0.12021214073648699,True
us6000hm9j,2022-05-19 10:13:31.625000+00:00,-54.132,159.0545,6.9,10.0,0,0.0,0.0,0.0,0.0,0.0,3,2.3000000000000007,4.6,True,,,,3,False,,,,,,3,False,False,7.71398599880207,2.3486404097024467,3.28444744752534,32.14483377464191,3,True,0,0.0,2,709626778467.1521,3,1210814012094.4236,3,1210814012094.4236,3,1210814012094.4236,,,,,,,3,False,0,0,0,1,9.611353024830414,UNK,290.0,71.0,17.0,194.0,73.0,160.0,Strike-Slip,0,0,1,0,0,1,0,0,2.0,242.0,25.0,152.0,-0.1408317580340264,0.025,0.36798973768336996,True
us6000hn4d,2022-05-22 15:17:31.327000+00:00,33.2279,141.4121,6.0,12.0,0,0.0,0.0,0.0,0.0,0.0,8,1.0,5.0,True,1.33629071354847,6.515510983895518,4.2,8,True,-1.5022332973953025,,,,-3.338439581241394,8,False,False,17.630557511333564,9.814620832378496,1.7963564576198647,67.18324267240565,8,True,1,125892541179.41713,4,3888505790004.6313,4,3888505790004.6313,4,3888505790004.6313,8,4621242856342.791,,,,,,,8,False,1,0,0,0,65.12679142509283,SUB,170.0,28.0,80.0,1.0,62.0,95.0,Thrust,1,0,0,0,0,0,1,0,17.0,87.0,72.0,284.0,-0.0605590062111801,0.027,0.3044330937369317,True
us7000hcqw,2022-05-26 15:37:58.560000+00:00,-22.8282,172.1298,6.6,15.0,0,0.0,0.0,0.0,0.0,0.0,6,1.7999999999999998,4.8,True,1.3028834457097531,6.380550066935582,4.3,6,True,-2.218480674748788,,,,,6,False,False,18.677435706460102,10.191623100257386,1.832626218878562,93.8433384483174,6,True,1,707945784384.1403,5,3386960959015.3037,5,3386960959015.3037,5,3386960959015.3037,6,3564788900019.196,,,,,,,6,False,1,0,0,0,41.887213095144915,SUB,276.0,33.0,88.0,98.0,57.0,91.0,Thrust,1,0,0,0,0,0,1,0,12.0,187.0,78.0,12.0,-0.0804369414101291,0.04,0.20119764843382326,True
us7000hct4,2022-05-26 18:10:04.775000+00:00,-49.7722,-114.9698,6.2,10.0,0,0.0,0.0,0.0,0.0,0.0,0,6.2,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,21.712411892650838,UNK,101.0,87.0,0.0,11.0,90.0,177.0,Strike-Slip,0,0,1,0,0,1,0,0,2.0,56.0,2.0,326.0,0.0499462943071965,0.025,0.24505011995932785,True
us7000hcwg,2022-05-27 02:36:05.556000+00:00,-8.2572,127.2079,6.2,49.0,0,0.0,0.0,0.0,0.0,0.0,0,6.2,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,111.30601755409124,UNK,18.0,34.0,-156.0,268.0,77.0,-58.0,Strike-Slip,0,0,1,0,0,1,0,0,48.0,212.0,25.0,333.0,0.1431520991052993,0.044,0.38773416482326406,True
us7000hexr,2022-06-04 13:17:48.196000+00:00,-57.7238,148.6769,6.4,10.0,0,0.0,0.0,0.0,0.0,0.0,1,1.7000000000000002,4.7,True,,,,1,False,,,,,,1,False,False,,,,,1,False,0,0.0,0,0.0,0,0.0,0,0.0,1,707945784384.1403,,,,,,,1,False,0,0,0,1,29.68256793023781,UNK,344.0,78.0,0.0,75.0,90.0,-168.0,Strike-Slip,0,0,1,0,0,1,0,0,9.0,300.0,8.0,209.0,0.0366295264623955,0.004,0.4608979295064426,True
us7000hj3u,2022-06-21 20:54:34.410000+00:00,33.0203,69.4639,6.0,4.0,0,0.0,0.0,0.0,0.0,0.0,2,1.5,4.5,True,,,,2,False,,,,,,2,False,False,,,,,2,False,1,354813389233.57605,1,354813389233.57605,1,354813389233.57605,1,354813389233.57605,2,480705930412.99316,,,,,,,2,False,0,0,0,1,133.45526792419295,UNK,200.0,73.0,7.0,108.0,84.0,163.0,Strike-Slip,0,0,1,0,0,1,0,0,7.0,155.0,17.0,63.0,-0.0667655786350148,0.01,0.36514193919619786,True
us6000hywe,2022-06-30 18:40:36.938000+00:00,19.0236,121.3363,6.0,30.0,0,0.0,0.0,0.0,0.0,0.0,0,6.0,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,143.10090735171013,SUB,39.0,33.0,101.0,206.0,58.0,83.0,Thrust,1,0,0,0,0,0,1,0,12.0,301.0,76.0,94.0,-0.0614995787700084,0.038,0.5581467548980559,True
us6000hz8x,2022-07-01 21:32:07.977000+00:00,26.9061,55.2389,6.0,16.0,1,6.0,6.0,63095734448019.43,0.0,0.0,20,0.0,6.0,True,1.0183456817041783,5.507500784535823,4.2,17,True,-0.6025733056892459,1.3365493829525172,0.073247959550991,3.902323458585345,-37.36330752357603,20,False,True,19.994063763220467,4.7227293846741905,4.233582349245659,94.26622701892585,20,True,3,2829100640532.44,12,89683023650003.72,15,90790212916015.52,16,91041401559166.5,20,91471436829152.1,0.010217419655945657,0.2325067425777118,0.8053765654842717,0.073247959550991,1.3365493829525172,-37.3651786180167,20,True,0,0,0,1,10.104408874582653,UNK,262.0,42.0,66.0,113.0,52.0,110.0,Thrust,1,0,0,0,0,0,1,0,5.0,189.0,73.0,82.0,-0.0301120448179271,0.023,0.44716648468675607,True
us6000i1ms,2022-07-11 21:10:47.785000+00:00,-18.1404,168.9678,6.0,10.0,0,0.0,0.0,0.0,0.0,0.0,0,6.0,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,1,0,0,0,169.8353724867766,SUB,166.0,75.0,0.0,76.0,90.0,165.0,Strike-Slip,0,0,1,0,0,1,0,0,10.0,122.0,11.0,30.0,0.1585160202360876,0.015,0.23668686878797385,True
us6000i1wg,2022-07-12 19:16:58.460000+00:00,-22.5907,-114.2583,6.8,10.0,0,0.0,0.0,0.0,0.0,0.0,8,1.2000000000000002,5.6,True,0.8908604756989784,4.911962127637347,4.5,8,True,-1.145889107115706,2.5,0.4769293073117712,4.163952732062387,-7.202022485206931,8,True,False,24.654203570843144,8.488981681756096,2.9042592498259445,55.573414164643395,8,True,1,15848931924611.11,5,34818347178229.113,5,34818347178229.113,7,35527973956696.266,8,36940511501319.02,,,,,,,8,False,0,0,0,1,27.21319416751099,UNK,307.0,56.0,144.0,59.0,60.0,40.0,Strike-Slip,0,0,1,0,0,1,0,0,3.0,182.0,48.0,275.0,-0.6860036832412523,0.04,0.19109817091845466,True
us6000i2v0,2022-07-15 19:37:22.791000+00:00,-44.6215,-79.6496,6.4,24.499,0,0.0,0.0,0.0,0.0,0.0,1,2.2,4.2,True,,,,1,False,,,,,,1,False,False,,,,,1,False,0,0.0,1,125892541179.41713,1,125892541179.41713,1,125892541179.41713,1,125892541179.41713,,,,,,,1,False,0,0,0,1,8.32952339748932,UNK,169.0,85.0,-1.0,259.0,89.0,-175.0,Strike-Slip,0,0,1,0,0,1,0,0,5.0,124.0,3.0,34.0,0.0364288410721026,0.009,0.1697702580687498,True
us6000i5rd,2022-07-27 00:43:26.871000+00:00,17.5207,120.8181,7.0,33.729,0,0.0,0.0,0.0,0.0,0.0,24,1.7999999999999998,5.2,True,1.6920564229996813,8.790345162554246,4.5,15,True,-3.0540497984435238,1.0000997742860562,0.1825118984116297,8.395686753645473,-33.44823532724945,24,False,True,20.110272197801912,12.568049017460488,1.6001108978699234,161.99440893024916,24,True,2,1663726187773.7136,8,4545824034685.744,10,8881709129454.305,17,13804043483323.676,24,16314305659917.531,0.011052561338274784,0.47232907052290746,1.0653390467435422,0.1825118984116297,1.0000997742860562,-33.44823495758308,24,True,0,0,0,1,161.15338172648669,UNK,2.0,25.0,38.0,236.0,75.0,110.0,Strike-Slip,0,0,1,0,0,1,0,0,27.0,310.0,56.0,171.0,-0.0214089661482159,0.029,0.21598261768799298,True
us6000i636,2022-07-28 04:15:03.913000+00:00,-21.9311,-70.3386,6.1,54.0,0,0.0,0.0,0.0,0.0,0.0,0,6.1,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,36.31896938358313,UNK,168.0,20.0,-101.0,360.0,71.0,-86.0,Normal,0,1,0,0,1,0,0,0,64.0,276.0,26.0,87.0,0.1030126336248785,0.013,0.18924714313852126,True
us6000iasi,2022-08-14 13:44:19.694000+00:00,-32.7361,-179.0088,6.6,30.0,0,0.0,0.0,0.0,0.0,0.0,7,1.6999999999999993,4.9,True,1.6286043071371947,7.944010201787301,4.4,6,True,-2.8047782253181834,,,,,7,False,False,26.679527072346538,11.338820724555902,2.3529366695575367,131.0923623505076,7,True,1,1412537544622.7554,1,1412537544622.7554,1,1412537544622.7554,3,3002903030249.4033,7,4361280939412.167,,,,,,,7,False,0,0,0,1,124.2049865060417,UNK,201.0,32.0,100.0,10.0,59.0,84.0,Thrust,1,0,0,0,0,0,1,0,14.0,104.0,75.0,263.0,-0.0,0.006,0.44794931612833083,True
us6000id0t,2022-08-23 14:31:39.374000+00:00,-5.0926,103.079,6.2,45.258,0,0.0,0.0,0.0,0.0,0.0,1,1.5,4.7,True,,,,1,False,,,,,,1,False,False,,,,,1,False,0,0.0,0,0.0,0,0.0,1,707945784384.1403,1,707945784384.1403,,,,,,,1,False,1,0,0,0,210.47753125856246,SUB,306.0,25.0,96.0,119.0,65.0,87.0,Thrust,1,0,0,0,0,0,1,0,20.0,212.0,70.0,23.0,-0.0159349593495934,0.726,2.5154449247417965,True
us7000i38s,2022-08-29 03:29:13.691000+00:00,-0.988,98.6046,6.2,17.0,0,0.0,0.0,0.0,6.0,9.820486458333331,9,1.5,4.7,True,2.48168275373287,11.822494103416572,4.4,8,True,-3.5639389697272232,2.5,0.48613142517152136,4.827136127720919,-10.568913857157316,9,True,False,13.363568516058477,3.3887251689746725,3.943538602188237,38.3203250235463,9,True,1,707945784384.1403,1,707945784384.1403,9,3445779345131.8223,9,3445779345131.8223,9,3445779345131.8223,,,,,,,9,False,1,0,0,0,92.96729811302674,SUB,328.0,10.0,109.0,128.0,80.0,87.0,Thrust,1,0,0,0,0,0,1,0,35.0,221.0,54.0,34.0,-0.0256087321578505,0.009,0.5576810355036215,True
us7000i3mp,2022-08-30 09:09:43.266000+00:00,-54.6506,-136.1522,6.3,10.0,0,0.0,0.0,0.0,0.0,0.0,1,1.5999999999999996,4.7,True,,,,1,False,,,,,,1,False,False,,,,,1,False,0,0.0,1,707945784384.1403,1,707945784384.1403,1,707945784384.1403,1,707945784384.1403,,,,,,,1,False,0,0,0,1,149.98078863139742,UNK,112.0,87.0,0.0,22.0,90.0,177.0,Strike-Slip,0,0,1,0,0,1,0,0,2.0,67.0,2.0,337.0,0.0217271727172717,0.034,0.15647031674649686,True
us7000i53f,2022-09-04 09:42:18.219000+00:00,-0.9339,-21.7155,6.9,10.0,0,0.0,0.0,0.0,0.0,0.0,1,2.6000000000000005,4.3,True,,,,1,False,,,,,,1,False,False,,,,,1,False,0,0.0,0,0.0,1,177827941003.89227,1,177827941003.89227,1,177827941003.89227,,,,,,,1,False,0,0,0,1,25.34682188311609,UNK,171.0,83.0,-4.0,261.0,86.0,-173.0,Strike-Slip,0,0,1,0,0,1,0,0,8.0,126.0,3.0,36.0,0.0404302670623145,0.019,0.6620968636129285,True
us7000i585,2022-09-04 23:57:31.734000+00:00,-56.0375,-124.478,6.2,10.0,0,0.0,0.0,0.0,0.0,0.0,0,6.2,,False,,,,0,False,,,,,,0,False,False,,,,,0,False,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,0,False,0,0,0,1,92.37350295032239,UNK,288.0,87.0,-1.0,18.0,89.0,-177.0,Strike-Slip,0,0,1,0,0,1,0,0,2.0,243.0,1.0,153.0,0.1612293144208037,0.034,0.30448491198375766,True
us7000i59t,2022-09-05 04:52:19.645000+00:00,29.6786,102.236,6.6,12.0,0,0.0,0.0,0.0,0.0,0.0,3,1.7999999999999998,4.8,True,,,,3,False,,,,,,3,False,False,15.333768834163743,6.0044597538614015,2.5537299711773014,167.85878340420754,3,True,0,0.0,1,125892541179.41713,2,1125892541179.4172,2,1125892541179.4172,3,1627079774806.6887,,,,,,,3,False,0,0,0,1,367.8998666862835,UNK,164.0,78.0,7.0,73.0,83.0,167.0,Strike-Slip,0,0,1,0,0,1,0,0,4.0,119.0,14.0,28.0,0.1383061383061383,0.045,0.41660727858433044,True
us6000iika,2022-09-09 23:31:47.409000+00:00,-2.2492,138.1979,6.2,18.0,1,6.2,6.2,125892541179417.14,0.0,0.0,19,0.0,6.2,True,0.7821417209632029,4.563748828998281,4.2,19,True,-0.28552984097357736,,,,-27.0842182708735,19,False,False,25.1452085420161,11.71786333044376,2.14588682534701,75.45151475043505,19,True,5,173558537176737.12,8,174363444892547.66,10,175197283218111.2,12,176861009405884.9,19,180552038406984.0,1.1189889889839406,0.3283764669829117,0.6621580532021296,0.05,1.0,-27.468298005589453,19,True,0,0,0,1,43.513647965510806,UNK,193.0,45.0,135.0,319.0,60.0,55.0,Thrust,1,0,0,0,0,0,1,0,9.0,73.0,59.0,178.0,0.2232039953899346,0.009,0.2497113540222235,True
us7000i90q,2022-09-18 06:44:13.846000+00:00,23.138,121.3439,6.9,10.0,0,0.0,0.0,0.0,0.0,0.0,12,1.0,5.9,True,0.8455290798116406,4.592614820367116,4.2,11,True,-1.2415358303332047,1.7236065812027397,0.14711638890935866,2.4351148540870726,-17.486657789082052,12,False,True,15.116540683628376,7.85190760128884,1.925206134767441,32.157379630562446,12,True,1,1995262314968.8828,8,51326091341321.96,9,51415216435135.336,10,62635400978154.984,12,63012482162485.36,0.2616135974806509,0.21661614252070738,0.6917594276553635,0.14711638890935866,1.7236065812027397,-17.605653857312397,12,True,0,0,0,1,108.56297686250005,UNK,201.0,61.0,30.0,95.0,64.0,147.0,Strike-Slip,0,0,1,0,0,1,0,0,2.0,148.0,41.0,57.0,-0.0369695391825045,0.054,0.45659392960663453,True
