window,threshold,margin,strength,cap,visible_mae,visible_rmse,visible_max_abs,visible_changed,oof_mae_delta,oof_rmse_delta,oof_high_mae_delta,oof_changed
T3,7.0,2.3,0.2,0.5,0.36500000000000005,0.4444097208657794,0.8999999999999995,7,-0.017289545666627104,-0.013575991398356635,-0.08041803365978994,161
T3,7.0,2.3,0.3,0.5,0.35000000000000014,0.43011626335213143,0.8999999999999995,9,-0.02547813127456755,-0.019905566083684878,-0.11718683588820222,178
T3,7.0,2.3,0.4,0.5,0.3550000000000001,0.421307488658818,0.8999999999999995,9,-0.03385282110087018,-0.025210840665877754,-0.15479129271271475,187
T3,7.0,2.3,0.5,0.5,0.3400000000000002,0.3987480407475378,0.7999999999999998,10,-0.040242399264642126,-0.02976886239109744,-0.18348210051215763,191
T3,7.0,2.3,0.6,0.5,0.335,0.39686269665968865,0.7999999999999998,10,-0.047562498520225205,-0.03387933697630707,-0.21635118129210196,194
T3,7.0,2.3,0.7,0.5,0.3450000000000001,0.41291645644125163,0.7999999999999998,10,-0.05370393772618032,-0.03720793545156287,-0.2439277829634111,198
T3,7.0,2.3,0.8,0.5,0.3450000000000001,0.4153311931459037,0.7999999999999998,10,-0.05872875162196234,-0.03956877179703033,-0.2664904570581187,198
T3,7.0,2.3,0.9,0.5,0.345,0.4260281680828158,0.7999999999999998,10,-0.061830488594667,-0.04113907950989182,-0.28041803365979,198
T3,7.0,2.3,1.0,0.5,0.37499999999999994,0.44999999999999996,0.9000000000000004,10,-0.0638156002571979,-0.041949484754635336,-0.2893316826848597,198
T3,7.0,2.4,0.1,0.5,0.37,0.454972526643093,0.9000000000000004,5,-0.007798230530150718,-0.00621956450898864,-0.03779964925867574,108
T3,7.0,2.4,0.2,0.5,0.37,0.44497190922573976,0.8999999999999995,7,-0.015738677180274774,-0.012943100800536733,-0.0734542453589544,139
T3,7.0,2.4,0.3,0.5,0.3500000000000001,0.42778499272414877,0.8999999999999995,7,-0.023741158569852816,-0.018932304148097323,-0.10938739299126632,154
T3,7.0,2.4,0.4,0.5,0.34500000000000003,0.4177319714841085,0.8999999999999995,7,-0.03149550100161447,-0.024301747588340472,-0.14420633449544462,162
T3,7.0,2.4,0.5,0.5,0.3400000000000002,0.40496913462633183,0.8999999999999995,9,-0.03893966973610574,-0.028905270117551396,-0.1776325183394557,168
T3,7.0,2.4,0.6,0.5,0.34500000000000014,0.405585995813465,0.8999999999999995,9,-0.0450811089420613,-0.032825545728595085,-0.20520912001076497,175
T3,7.0,2.4,0.7,0.5,0.3450000000000001,0.4080441152620633,0.8999999999999995,9,-0.05140865236637904,-0.03595807831349562,-0.23362137627817436,177
T3,7.0,2.4,0.8,0.5,0.3400000000000001,0.40865633483405095,0.8999999999999995,9,-0.056185327304344224,-0.038511046582416775,-0.2550698442447482,177
T3,7.0,2.4,0.9,0.5,0.3450000000000001,0.4201190307520001,0.8999999999999995,9,-0.06040368958722242,-0.04049944428802599,-0.2740113484230212,177
T3,7.0,2.4,1.0,0.5,0.3450000000000001,0.4283689998120779,0.8999999999999995,9,-0.06319525286265693,-0.04165478345404283,-0.2865461673645254,177
T3,7.0,2.5,0.1,0.5,0.375,0.45880278987817846,0.9000000000000004,4,-0.007115848396155533,-0.005874331027983182,-0.03473558240630814,98
T3,7.0,2.5,0.2,0.5,0.36500000000000005,0.44215381938868287,0.8999999999999995,6,-0.014311878172830417,-0.012108796183780246,-0.06704756012218549,123
T3,7.0,2.5,0.3,0.5,0.3550000000000001,0.43531597719357834,0.8999999999999995,7,-0.021818081646776122,-0.01777146625893078,-0.10075229549823017,134
T3,7.0,2.5,0.4,0.5,0.34,0.41713307229228425,0.8999999999999995,7,-0.02895207668399702,-0.022920254261469264,-0.13278572168207414,143
T3,7.0,2.5,0.5,0.5,0.34500000000000003,0.41170377700477806,0.8999999999999995,7,-0.035217585368860105,-0.027238846490387658,-0.16091942641745016,149
T3,7.0,2.5,0.6,0.5,0.3450000000000001,0.40804411526206336,0.8999999999999995,7,-0.04210344144826483,-0.03134136120525488,-0.1918386464731605,151
T3,7.0,2.5,0.7,0.5,0.33000000000000007,0.396232255123179,0.8999999999999995,7,-0.048244880654219946,-0.034751479406293306,-0.21941524814446978,156
T3,7.0,2.5,0.8,0.5,0.34,0.40124805295477756,0.8999999999999995,7,-0.053579868247272344,-0.037385430764603544,-0.24337067989934436,157
T3,7.0,2.5,0.9,0.5,0.3350000000000001,0.40558599581346494,0.8999999999999995,7,-0.05804636948796693,-0.03953334546428433,-0.2634263902057511,157
