window,threshold,margin,strength,cap,visible_mae,visible_rmse,visible_max_abs,visible_changed,oof_mae_delta,oof_rmse_delta,oof_high_mae_delta,oof_changed
T1,7.3,1.1,0.2,0.5,0.39,0.5338539126015655,1.4999999999999991,9,-0.0072721386920928666,-0.0028574075092810958,-0.08394386642121365,193
T1,7.3,1.1,0.3,0.5,0.38,0.5282045058497702,1.3999999999999995,9,-0.009206295070693704,-0.003544352972834286,-0.10687069568950625,197
T1,7.3,1.1,0.4,0.5,0.37000000000000005,0.5224940191045252,1.299999999999999,9,-0.008877076963697661,-0.0036492076246399385,-0.102968256665116,199
T1,7.3,1.1,0.5,0.5,0.38000000000000006,0.5263078946776307,1.1999999999999993,9,-0.007889422642709976,-0.0033800720349308477,-0.09126093959194526,200
T1,7.3,1.1,0.6,0.5,0.3950000000000001,0.5324471804789656,1.1000000000000005,10,-0.005132220996619807,-0.002519806377333289,-0.058578012762676934,202
T1,7.3,1.1,0.7,0.5,0.41,0.5431390245600107,1.1000000000000005,10,-0.0012639082394179102,-0.0012033386469254559,-0.012724354226091528,202
T1,7.3,1.1,0.8,0.5,0.425,0.5590169943749476,1.1000000000000005,10,0.003180536205026563,0.0006608565682726386,0.03995857260317648,202
T1,7.3,1.1,0.9,0.5,0.44499999999999995,0.5843800133474792,1.2000000000000002,10,0.008736091760582099,0.003128412228377897,0.10581223113976201,202
T1,7.3,1.1,1.0,0.5,0.46499999999999986,0.6070420084310475,1.2000000000000002,10,0.014826626740006121,0.005999684043924258,0.1780073530909816,202
T1,7.3,1.2,0.1,0.5,0.4050000000000001,0.5445181356024793,1.5999999999999996,5,-0.0040211098855083005,-0.0013902370039247103,-0.04540728105535996,164
T1,7.3,1.2,0.2,0.5,0.395,0.5324471804789653,1.4999999999999991,8,-0.006860616058348201,-0.0026350744383303315,-0.07906581764072584,190
T1,7.3,1.2,0.3,0.5,0.385,0.5286775955154521,1.3999999999999995,9,-0.00932975186081686,-0.0035322043609271603,-0.1083341103236527,193
T1,7.3,1.2,0.4,0.5,0.36,0.5089204259999788,1.299999999999999,9,-0.009535513177689303,-0.0038864106369027596,-0.11077313471389649,194
T1,7.3,1.2,0.5,0.5,0.35500000000000004,0.500499750249688,1.1999999999999993,9,-0.008300945276454641,-0.0035856587547176133,-0.09613898837243295,196
T1,7.3,1.2,0.6,0.5,0.37500000000000006,0.5239274758971894,1.1999999999999993,9,-0.006778311531599135,-0.0031083532214233323,-0.07809020788462828,197
T1,7.3,1.2,0.7,0.5,0.385,0.5220153254455275,1.0999999999999996,9,-0.0036918917785127014,-0.0020724291435088027,-0.0415048420309696,198
T1,7.3,1.2,0.8,0.5,0.4,0.5385164807134504,1.1000000000000005,9,-0.0002762539184304469,-0.0006731638183943289,-0.0010170371529207856,198
T1,7.3,1.2,0.9,0.5,0.41500000000000004,0.5454356057317857,1.1000000000000005,9,0.00453856089638438,0.0013054652095649821,0.05605613357878647,198
T1,7.3,1.2,1.0,0.5,0.425,0.5643580423808985,1.1000000000000005,9,0.00922991892107583,0.0035327276485808135,0.1116658896763475,198
T1,7.3,1.3,0.1,0.5,0.4000000000000001,0.5394441583704471,1.5999999999999996,4,-0.0037741963052617677,-0.0013601753594554289,-0.042480451787067164,153
T1,7.3,1.3,0.2,0.5,0.39,0.5272570530585626,1.4999999999999991,7,-0.006490245687977625,-0.0025164437043518895,-0.07467557373828682,181
T1,7.3,1.3,0.3,0.5,0.385,0.5248809388804283,1.4999999999999991,8,-0.008589011120076373,-0.0033339111103618535,-0.09955362251877464,189
T1,7.3,1.3,0.4,0.5,0.38,0.5196152422706631,1.3999999999999995,8,-0.009494360914314992,-0.0037508896319198293,-0.11028532983584771,192
T1,7.3,1.3,0.5,0.5,0.36500000000000005,0.5162363799656122,1.299999999999999,9,-0.009370904124191615,-0.0038901492656298053,-0.10882191520170137,193
T1,7.3,1.3,0.6,0.5,0.36000000000000004,0.5019960159204453,1.1999999999999993,9,-0.008012879432833353,-0.003554819522998187,-0.0927243542260916,193
T1,7.3,1.3,0.7,0.5,0.37,0.5009990019950139,1.0999999999999996,9,-0.0057495049472371385,-0.002742875149821966,-0.06589508593340876,194
T1,7.3,1.3,0.8,0.5,0.38,0.5167204273105526,1.0999999999999996,9,-0.0027453897208995492,-0.001767069295416146,-0.03028532983584753,194
T1,7.3,1.3,0.9,0.5,0.39999999999999997,0.5300943312279428,1.0,9,0.00083485719268106,-0.0002670316089505853,0.012153694554396077,194
T1,7.3,1.3,1.0,0.5,0.4,0.5272570530585626,1.0,9,0.004209342789388781,0.0014266813299905756,0.05215369455439611,194
T1,7.3,1.4,0.1,0.5,0.4050000000000001,0.5454356057317857,1.5999999999999996,3,-0.00348613046164048,-0.0013144301654555157,-0.0390658176407257,128
T1,7.3,1.4,0.2,0.5,0.4050000000000001,0.5463515351859094,1.5999999999999996,6,-0.006531397951352158,-0.0024333125877120665,-0.0751633786163356,172
T1,7.3,1.4,0.3,0.5,0.38,0.5196152422706631,1.4999999999999991,7,-0.008300945276455085,-0.0032787809097332143,-0.09613898837243318,180
T1,7.3,1.4,0.4,0.5,0.37,0.5079370039680117,1.3999999999999995,7,-0.009412056387566148,-0.0037097676663533363,-0.10930972007975015,186
T1,7.3,1.4,0.5,0.5,0.375,0.5191338940966964,1.3999999999999995,8,-0.009288599597442326,-0.003888279950472473,-0.10784630544560381,188
T1,7.3,1.4,0.6,0.5,0.365,0.5004997502496878,1.299999999999999,8,-0.008835924700323128,-0.003842482224936994,-0.10248045178706722,189
T1,7.3,1.4,0.7,0.5,0.36000000000000004,0.49295030175464954,1.1999999999999993,8,-0.007395595482216022,-0.0034137121846691265,-0.08540728105535988,191
T1,7.3,1.4,0.8,0.5,0.36000000000000004,0.483735464897913,1.0999999999999996,8,-0.005255677786742963,-0.002636382214308064,-0.06004142739682339,191
T1,7.3,1.4,0.9,0.5,0.375,0.5034878350069641,1.0999999999999996,8,-0.002333867087154662,-0.0015952646195760423,-0.025407281055359943,191
T1,7.3,1.4,1.0,0.5,0.37499999999999994,0.49648766349225626,0.9999999999999991,8,0.0003410300321873283,-0.00030622309226568944,0.006300036017810928,191
T1,7.3,1.5,0.1,0.5,0.4050000000000001,0.5454356057317857,1.5999999999999996,3,-0.0034449781982657246,-0.0013022938447759813,-0.03857801276267703,121
T1,7.3,1.5,0.2,0.5,0.4000000000000001,0.5412947441089744,1.5999999999999996,5,-0.005996418527484115,-0.002314692718354383,-0.06882191520170144,159
T1,7.3,1.5,0.3,0.5,0.39000000000000007,0.5263078946776306,1.4999999999999991,6,-0.007807118115961353,-0.0030937777813746514,-0.0902853298358477,170
T1,7.3,1.5,0.4,0.5,0.38000000000000006,0.5196152422706631,1.4999999999999991,6,-0.00978242675793628,-0.0037834139123060773,-0.11369996398218918,173
T1,7.3,1.5,0.5,0.5,0.36500000000000005,0.5024937810560445,1.3999999999999995,6,-0.00990588354805988,-0.004001189433506358,-0.11516337861633552,175
T1,7.3,1.5,0.6,0.5,0.355,0.49244289008980513,1.299999999999999,7,-0.009453208650940681,-0.004011658155757658,-0.10979752495779893,178
T1,7.3,1.5,0.7,0.5,0.355,0.48836461788299107,1.299999999999999,7,-0.008794772436948817,-0.0038957572206252955,-0.10199264690901844,180
T1,7.3,1.5,0.8,0.5,0.35500000000000004,0.48321837713398275,1.1999999999999993,7,-0.007354443218841933,-0.003406984113606626,-0.0849194761773111,180
T1,7.3,1.5,0.9,0.5,0.36000000000000004,0.48989794855663565,1.1999999999999993,7,-0.0051733732599941185,-0.002677484140720221,-0.059065817640725826,180
T1,7.3,1.5,1.0,0.5,0.36500000000000005,0.48218253804964784,1.0999999999999996,7,-0.0025807806674014167,-0.0016828459817510577,-0.028334110323652517,180
T1,7.3,1.6,0.1,0.5,0.4050000000000001,0.5454356057317857,1.5999999999999996,3,-0.003239216881393281,-0.0012136073759596577,-0.03613898837243312,106
T1,7.3,1.6,0.2,0.5,0.3950000000000001,0.5361902647381804,1.5999999999999996,4,-0.0055025913669897175,-0.0021519977421204928,-0.06296825666511596,144
T1,7.3,1.6,0.3,0.5,0.39500000000000013,0.5380520420925843,1.5999999999999996,5,-0.007395595482216466,-0.0028602101702173144,-0.08540728105536,157
T1,7.3,1.6,0.4,0.5,0.3850000000000001,0.521056618804521,1.4999999999999991,5,-0.008877076963697439,-0.003465668536890565,-0.102968256665116,163
T1,7.3,1.6,0.5,0.5,0.3650000000000001,0.4974937185533099,1.3999999999999995,5,-0.009370904124191615,-0.0038282757771530562,-0.10882191520170137,165
T1,7.3,1.6,0.6,0.5,0.36500000000000005,0.5024937810560445,1.3999999999999995,6,-0.00990588354805988,-0.004090922954054221,-0.11516337861633552,169
T1,7.3,1.6,0.7,0.5,0.37,0.5029910535983717,1.3999999999999995,6,-0.00924744733406846,-0.004053533542624166,-0.10735850056755503,170
T1,7.3,1.6,0.8,0.5,0.365,0.4944694126030445,1.299999999999999,6,-0.008300945276454641,-0.003757431833623315,-0.09613898837243307,170
T1,7.3,1.6,0.9,0.5,0.35500000000000004,0.4780167361086848,1.1999999999999993,6,-0.0069840728484709125,-0.003338770109484024,-0.08052923227487208,170
T1,7.3,1.6,1.0,0.5,0.36,0.4806245936279166,1.1999999999999993,6,-0.005132220996619807,-0.0026502073221368327,-0.058578012762676934,170
T1,7.3,1.7,0.1,0.5,0.41500000000000004,0.5643580423808985,1.6999999999999993,1,-0.002909998774397682,-0.0010922527272501092,-0.032236549348042876,95
T1,7.3,1.7,0.2,0.5,0.4050000000000001,0.5454356057317857,1.5999999999999996,3,-0.004967611943121675,-0.0018447592859147655,-0.05662679325048192,126
T1,7.3,1.7,0.3,0.5,0.3950000000000001,0.5361902647381804,1.5999999999999996,4,-0.0069429205850970455,-0.0027189604984765303,-0.0800414273968234,140
T1,7.3,1.7,0.4,0.5,0.38000000000000006,0.515751878329105,1.4999999999999991,4,-0.008630163383451128,-0.0033664292317925337,-0.10004142739682342,149
T1,7.3,1.7,0.5,0.5,0.3850000000000001,0.521056618804521,1.4999999999999991,5,-0.009453208650940681,-0.0037196742514646886,-0.10979752495779893,153
T1,7.3,1.7,0.6,0.5,0.3800000000000001,0.5196152422706632,1.4999999999999991,5,-0.009741274494562191,-0.00398997300062609,-0.1132121591041404,158
T1,7.3,1.7,0.7,0.5,0.3650000000000001,0.5024937810560446,1.3999999999999995,5,-0.009370904124191615,-0.0040413821206461975,-0.10882191520170137,161
T1,7.3,1.7,0.8,0.5,0.36500000000000005,0.4974937185533099,1.3999999999999995,5,-0.009165142807319171,-0.003986234202365768,-0.10638289081145746,161
T1,7.3,1.7,0.9,0.5,0.35500000000000004,0.48218253804964767,1.299999999999999,5,-0.00838324980320393,-0.0037553757109933805,-0.09711459812853063,161
T1,7.3,1.7,1.0,0.5,0.36000000000000004,0.4837354648979129,1.299999999999999,5,-0.00702522511184589,-0.0032984033653109535,-0.08101703715292086,161
T1,7.3,1.8,0.1,0.5,0.41500000000000004,0.5643580423808985,1.6999999999999993,1,-0.0028688465110227046,-0.001020376585829208,-0.031748744469993984,81
T1,7.3,1.8,0.2,0.5,0.4050000000000001,0.5454356057317857,1.5999999999999996,3,-0.004473784782627943,-0.0016841531926248265,-0.05077313471389655,113
T1,7.3,1.8,0.3,0.5,0.4,0.5422176684690383,1.5999999999999996,3,-0.006284484371105181,-0.0024499385600695867,-0.07223654934804291,123
T1,7.3,1.8,0.4,0.5,0.4,0.5422176684690383,1.5999999999999996,3,-0.007436747745591221,-0.0029170115337642244,-0.08589508593340878,132
T1,7.3,1.8,0.5,0.5,0.39000000000000007,0.5366563145999496,1.5999999999999996,3,-0.008589011120076373,-0.003389790247621871,-0.09955362251877453,133
T1,7.3,1.8,0.6,0.5,0.3750000000000001,0.5142956348249516,1.4999999999999991,4,-0.009329751860817304,-0.0037449082073748308,-0.10833411032365259,140
T1,7.3,1.8,0.7,0.5,0.3750000000000001,0.5142956348249516,1.4999999999999991,4,-0.009494360914315436,-0.003948659632435625,-0.11028532983584771,142
T1,7.3,1.8,0.8,0.5,0.37000000000000005,0.5138093031466051,1.4999999999999991,4,-0.009082838280570549,-0.003980439077611919,-0.1054072810553599,142
T1,7.3,1.8,0.9,0.5,0.36000000000000004,0.49699094559156703,1.3999999999999995,4,-0.008794772436948817,-0.003889775402471596,-0.10199264690901844,142
T1,7.3,1.8,1.0,0.5,0.36500000000000005,0.4974937185533099,1.3999999999999995,4,-0.007971727169459264,-0.0036262176746504338,-0.09223654934804293,142
T1,7.3,1.9,0.1,0.5,0.41500000000000004,0.5643580423808985,1.6999999999999993,1,-0.002375019350528973,-0.0007590285528880081,-0.025895085933408724,64
T1,7.3,1.9,0.2,0.5,0.41500000000000004,0.5643580423808985,1.6999999999999993,1,-0.004226871202380744,-0.0015459666205068778,-0.047846305445603865,100
T1,7.3,1.9,0.3,0.5,0.4050000000000001,0.5454356057317857,1.5999999999999996,3,-0.005872961737360294,-0.002160403043586001,-0.06735850056755499,110
T1,7.3,1.9,0.4,0.5,0.4,0.5422176684690383,1.5999999999999996,3,-0.006819463794973446,-0.00265076780131146,-0.07857801276267695,116
T1,7.3,1.9,0.5,0.5,0.3950000000000001,0.5399073994677235,1.5999999999999996,3,-0.008177488486331486,-0.0031431104292996004,-0.09467557373828672,118
T1,7.3,1.9,0.6,0.5,0.3950000000000001,0.5399073994677235,1.5999999999999996,3,-0.00867131564682544,-0.0034495955775390996,-0.1005292322748722,124
T1,7.3,1.9,0.7,0.5,0.3950000000000001,0.5399073994677235,1.5999999999999996,3,-0.009041686017195572,-0.003671076336436041,-0.10491947617731112,127
T1,7.3,1.9,0.8,0.5,0.38000000000000006,0.5205766033928148,1.4999999999999991,3,-0.008712467910199972,-0.0037159359122234115,-0.10101703715292087,127
T1,7.3,1.9,0.9,0.5,0.37500000000000006,0.5200961449578336,1.4999999999999991,3,-0.008712467910199528,-0.0038131347955654427,-0.10101703715292099,127
T1,7.3,1.9,1.0,0.5,0.37500000000000006,0.5200961449578336,1.4999999999999991,3,-0.008300945276454641,-0.0036991134641901624,-0.09613898837243307,127
T1,7.3,2.0,0.1,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.0019634967167840855,-0.0005817028881551778,-0.021017037152920914,51
T1,7.3,2.0,0.2,0.5,0.41500000000000004,0.5643580423808985,1.6999999999999993,1,-0.0037330440418870126,-0.0013517731097856256,-0.04199264690901838,85
T1,7.3,2.0,0.3,0.5,0.41500000000000004,0.5643580423808985,1.6999999999999993,1,-0.004967611943121675,-0.0018335538297806764,-0.05662679325048181,95
T1,7.3,2.0,0.4,0.5,0.41,0.5612486080160911,1.6999999999999993,1,-0.006572550214726691,-0.002478894204755999,-0.07565118349438427,104
T1,7.3,2.0,0.5,0.5,0.4,0.5422176684690383,1.5999999999999996,3,-0.0072309864287187775,-0.0027404463061984075,-0.08345606154316476,105
T1,7.3,2.0,0.6,0.5,0.4,0.5422176684690383,1.5999999999999996,3,-0.007848270379335665,-0.0030365981404067988,-0.09077313471389648,107
T1,7.3,2.0,0.7,0.5,0.3950000000000001,0.5399073994677235,1.5999999999999996,3,-0.008300945276454641,-0.0033197079436342314,-0.09613898837243318,110
T1,7.3,2.0,0.8,0.5,0.3950000000000001,0.5399073994677235,1.5999999999999996,3,-0.008630163383450684,-0.0035551933292814475,-0.10004142739682331,110
T1,7.3,2.0,0.9,0.5,0.39000000000000007,0.5385164807134505,1.5999999999999996,3,-0.008424402066578685,-0.0035972469413163566,-0.09760240300657941,110
T1,7.3,2.0,1.0,0.5,0.39000000000000007,0.5385164807134505,1.5999999999999996,3,-0.008177488486331486,-0.0035897706849166156,-0.09467557373828672,110
T1,7.3,2.1,0.1,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.0016754308731627976,-0.00044078581993645116,-0.017602403006579337,40
T1,7.3,2.1,0.2,0.5,0.41500000000000004,0.5643580423808985,1.6999999999999993,1,-0.0031980646180187478,-0.0011342593495600184,-0.03565118349438434,73
T1,7.3,2.1,0.3,0.5,0.41500000000000004,0.5643580423808985,1.6999999999999993,1,-0.004556089309376787,-0.001667346254782931,-0.05174874446999411,86
T1,7.3,2.1,0.4,0.5,0.41500000000000004,0.5643580423808985,1.6999999999999993,1,-0.005296830050117496,-0.001968023064478075,-0.06052923227487206,90
T1,7.3,2.1,0.5,0.5,0.41500000000000004,0.5643580423808985,1.6999999999999993,1,-0.006531397951352158,-0.00243686194206294,-0.07516337861633549,92
T1,7.3,2.1,0.6,0.5,0.41,0.5612486080160911,1.6999999999999993,1,-0.007354443218841933,-0.0027918262614803346,-0.0849194761773111,96
T1,7.3,2.1,0.7,0.5,0.41,0.5612486080160911,1.6999999999999993,1,-0.007807118115961353,-0.00303379525500036,-0.0902853298358477,98
T1,7.3,2.1,0.8,0.5,0.41,0.5612486080160911,1.6999999999999993,1,-0.007889422642709976,-0.003140307408328713,-0.09126093959194537,98
T1,7.3,2.1,0.9,0.5,0.4050000000000001,0.5590169943749473,1.6999999999999993,1,-0.008136336222956952,-0.0033178391127264284,-0.09418776886023794,98
T1,7.3,2.1,1.0,0.5,0.4050000000000001,0.5590169943749473,1.6999999999999993,1,-0.00776596585258682,-0.003361757058367054,-0.08979752495779891,98
T1,7.3,2.2,0.1,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.0015519740830391981,-0.00037079724604094366,-0.016138988372433105,33
T1,7.3,2.2,0.2,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.002663085194150261,-0.0008196958705726232,-0.02930972007975008,53
T1,7.3,2.2,0.3,0.5,0.41500000000000004,0.5643580423808985,1.6999999999999993,1,-0.003897653095385145,-0.00138724949295721,-0.04394386642121351,69
T1,7.3,2.2,0.4,0.5,0.41500000000000004,0.5643580423808985,1.6999999999999993,1,-0.004803002889623764,-0.0018074079870626925,-0.0546755737382868,78
T1,7.3,2.2,0.5,0.5,0.41500000000000004,0.5643580423808985,1.6999999999999993,1,-0.005379134576866784,-0.0019960385213178,-0.06150484203096973,79
T1,7.3,2.2,0.6,0.5,0.41500000000000004,0.5643580423808985,1.6999999999999993,1,-0.006161027580982026,-0.0023238458351930724,-0.07077313471389646,82
T1,7.3,2.2,0.7,0.5,0.41500000000000004,0.5643580423808985,1.6999999999999993,1,-0.006531397951352158,-0.0024854326288119566,-0.07516337861633549,84
T1,7.3,2.2,0.8,0.5,0.41,0.5612486080160911,1.6999999999999993,1,-0.0072309864287187775,-0.0028394705637433404,-0.08345606154316487,84
T1,7.3,2.2,0.9,0.5,0.41,0.5612486080160911,1.6999999999999993,1,-0.007436747745590777,-0.002900195187961252,-0.08589508593340867,84
T1,7.3,2.2,1.0,0.5,0.41,0.5612486080160911,1.6999999999999993,1,-0.0072721386920926445,-0.0030029637509629836,-0.08394386642121354,84
T1,7.3,2.3,0.1,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.0014285172929160428,-0.0003400029772935298,-0.014675573738286762,27
T1,7.3,2.3,0.2,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.002128105770281996,-0.0006731638183938848,-0.022968256665116038,36
T1,7.3,2.3,0.3,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.0031157600912696815,-0.001018509704292292,-0.03467557373828678,52
T1,7.3,2.3,0.4,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.0037741963052617677,-0.001296692488539808,-0.042480451787067275,57
T1,7.3,2.3,0.5,0.5,0.41500000000000004,0.5643580423808985,1.6999999999999993,1,-0.0048853074163728305,-0.001706562642479259,-0.05565118349438425,63
T1,7.3,2.3,0.6,0.5,0.41500000000000004,0.5643580423808985,1.6999999999999993,1,-0.005379134576866562,-0.001971758438142679,-0.06150484203096973,69
T1,7.3,2.3,0.7,0.5,0.41500000000000004,0.5643580423808985,1.6999999999999993,1,-0.006119875317607271,-0.0022276466097448377,-0.07028532983584768,73
T1,7.3,2.3,0.8,0.5,0.41500000000000004,0.5643580423808985,1.6999999999999993,1,-0.006407941161228559,-0.002415379095278336,-0.07369996398218914,73
T1,7.3,2.3,0.9,0.5,0.41500000000000004,0.5643580423808985,1.6999999999999993,1,-0.006613702478101002,-0.002543345231933003,-0.07613898837243305,73
T1,7.3,2.3,1.0,0.5,0.41500000000000004,0.5643580423808985,1.6999999999999993,1,-0.006531397951352158,-0.002625546379640742,-0.07516337861633549,73
T1,7.3,2.4,0.1,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.001181603712669066,-0.00025602079374076325,-0.011748744469994077,19
T1,7.3,2.4,0.2,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.0020046489801588407,-0.0005901022031209457,-0.021504842030969695,29
T1,7.3,2.4,0.3,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.002745389720899105,-0.0008962324068666483,-0.030285329835847752,38
T1,7.3,2.4,0.4,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.0031980646180187478,-0.001095053143832292,-0.03565118349438434,44
T1,7.3,2.4,0.5,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.003856500832010612,-0.0013246994120734712,-0.04345606154316484,45
T1,7.3,2.4,0.6,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.004514937046002476,-0.0015842471680347359,-0.05126093959194522,49
T1,7.3,2.4,0.7,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.005008764206495986,-0.001763521019911174,-0.0571145981285307,51
T1,7.3,2.4,0.8,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.005255677786742963,-0.0018811774118967506,-0.06004142739682339,51
T1,7.3,2.4,0.9,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.005626048157113095,-0.0020819548102375407,-0.06443167129926242,51
T1,7.3,2.4,1.0,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.005584895893739006,-0.002170676233368418,-0.06394386642121352,51
T1,7.3,2.5,0.1,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.0010169946591709333,-0.00020563301885623275,-0.009797524957798953,11
T1,7.3,2.5,0.2,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.0017165831365373307,-0.0004939786219302356,-0.01809020788462823,25
T1,7.3,2.5,0.3,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.002128105770282218,-0.0006843633767217305,-0.022968256665116038,26
T1,7.3,2.5,0.4,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.00290999877439746,-0.000985839533336197,-0.032236549348042876,33
T1,7.3,2.5,0.5,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.0031980646180187478,-0.0010838514988500414,-0.03565118349438434,33
T1,7.3,2.5,0.6,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.003527282725014347,-0.0012724201093448073,-0.03955362251877448,35
T1,7.3,2.5,0.7,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.0040211098855083005,-0.0014105895301592675,-0.04540728105535996,40
T1,7.3,2.5,0.8,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.004761850626249231,-0.001638401273416079,-0.054187768860237906,40
T1,7.3,2.5,0.9,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.005049916469870519,-0.0017793949284072852,-0.05760240300657948,40
T1,7.3,2.5,1.0,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.005049916469870519,-0.0018111430884575341,-0.05760240300657948,40
T1,7.3,2.6,0.1,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.000934690132421867,-0.00018883734975139177,-0.008821915201701391,9
T1,7.3,2.6,0.2,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.0013462127661667544,-0.00036239876645893787,-0.0136999639821892,15
T1,7.3,2.6,0.3,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.001798887663286397,-0.0005238418100712572,-0.01906581764072579,20
T1,7.3,2.6,0.4,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.0021692580336565292,-0.0006348990900306717,-0.02345606154316482,22
T1,7.3,2.6,0.5,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.002663085194150705,-0.0008551636911633409,-0.02930972007975008,24
T1,7.3,2.6,0.6,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.0031157600912696815,-0.001050246905446084,-0.03467557373828667,25
T1,7.3,2.6,0.7,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.0036918917785127014,-0.0012388126409645928,-0.0415048420309696,31
T1,7.3,2.6,0.8,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.0037330440418867905,-0.00125468277050933,-0.04199264690901838,31
T1,7.3,2.6,0.9,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.004226871202380744,-0.0014432659975009976,-0.047846305445603865,31
T1,7.3,2.6,1.0,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.004391480255878877,-0.0014731420487610336,-0.04979752495779888,31
T1,7.3,2.7,0.1,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.000893537869047778,-0.0001617779297116151,-0.00833411032365261,8
T1,7.3,2.7,0.2,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.0010581469225454665,-0.0002289605492813429,-0.010285329835847623,12
T1,7.3,2.7,0.3,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.0013873650295415096,-0.0003950597000810241,-0.014187768860237981,14
T1,7.3,2.7,0.4,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.0018811921900352413,-0.0005966350257722297,-0.02004142739682324,17
T1,7.3,2.7,0.5,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.002086953506907685,-0.0006628976065723435,-0.022480451787067146,17
T1,7.3,2.7,0.6,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.002457323877277817,-0.0007814285988514413,-0.026870695689506174,19
T1,7.3,2.7,0.7,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.002745389720899105,-0.0008850317721607048,-0.030285329835847752,19
T1,7.3,2.7,0.8,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.0031980646180187478,-0.0010390454881559208,-0.03565118349438434,19
T1,7.3,2.7,0.9,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.003321521408142125,-0.0010754503024701378,-0.037114598128530574,19
T1,7.3,2.7,1.0,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.003609587251763635,-0.0011379933102855233,-0.04052923227487215,19
T1,7.3,2.8,0.1,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.0008523856056730228,-0.00015151409862435017,-0.00784630544560394,7
T1,7.3,2.8,0.2,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.0009758423957966222,-0.000214030901380724,-0.009309720079750172,11
T1,7.3,2.8,0.3,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.0012639082394179102,-0.0003418692843690785,-0.01272435422609175,12
T1,7.3,2.8,0.4,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.0014285172929160428,-0.00040159194486033556,-0.014675573738286762,13
T1,7.3,2.8,0.5,0.5,0.41999999999999993,0.5683308895353127,1.6999999999999993,0,-0.0017577353999116418,-0.0005397067932895183,-0.01857801276267701,13
